USSCIDN,SENTYR
1458328,2011
1458329,2011
1458330,2011
1458331,2011
1458332,2011
1458333,2011
1458334,2011
1458336,2011
1458337,2011
1458338,2011
1458339,2011
1458340,2011
1458341,2011
1458342,2011
1458343,2011
1458344,2011
1458345,2011
1458346,2011
1458347,2011
1458348,2011
1458349,2011
1458350,2011
1458351,2011
1458352,2011
1458357,2011
1458358,2011
1458359,2011
1458360,2011
1458361,2011
1458362,2011
1458363,2011
1458364,2011
1458365,2011
1458527,2011
1458528,2011
1458529,2011
1458530,2011
1458531,2011
1458532,2011
1458533,2011
1458534,2011
1458536,2011
1458538,2011
1458539,2011
1458540,2011
1458541,2011
1458542,2011
1458543,2011
1458544,2011
1458545,2011
1458546,2011
1458547,2011
1458548,2011
1458549,2011
1458551,2011
1458553,2011
1458555,2011
1458556,2011
1458557,2011
1458558,2011
1458559,2011
1458560,2011
1458561,2011
1458562,2011
1458563,2011
1458565,2011
1458566,2011
1458567,2011
1458568,2011
1458569,2011
1458570,2011
1458571,2011
1458572,2011
1458573,2011
1458574,2011
1458575,2011
1458576,2011
1458578,2011
1458579,2011
1458580,2011
1458581,2011
1458582,2011
1458583,2011
1458585,2011
1458586,2011
1458589,2011
1458590,2011
1458591,2011
1458592,2011
1458594,2011
1458595,2011
1458596,2011
1458597,2011
1458598,2011
1458599,2011
1458600,2011
1458602,2011
1458603,2011
1458604,2011
1458605,2011
1458607,2011
1458608,2011
1458609,2011
1458610,2011
1458611,2011
1458612,2011
1458613,2011
1458614,2011
1458617,2011
1458618,2011
1458619,2011
1458620,2011
1458621,2011
1458622,2011
1458623,2011
1458624,2011
1458625,2011
1458626,2011
1458627,2011
1458628,2011
1458629,2011
1458630,2011
1458631,2011
1458632,2011
1458633,2011
1458634,2011
1458635,2011
1458636,2011
1458769,2011
1458770,2011
1458771,2011
1458772,2011
1458773,2011
1458779,2011
1458780,2011
1458781,2011
1458782,2011
1458784,2011
1458786,2011
1458787,2011
1458788,2011
1458805,2011
1458806,2011
1458807,2011
1458808,2011
1458809,2011
1458810,2011
1458811,2011
1458812,2011
1458813,2011
1458814,2011
1458815,2011
1458818,2011
1458819,2011
1458820,2011
1458821,2011
1458822,2011
1458823,2011
1458824,2011
1458825,2011
1458826,2011
1458827,2011
1458828,2011
1458829,2011
1458830,2011
1458831,2011
1458832,2011
1458833,2011
1458834,2011
1458847,2011
1458848,2011
1458849,2011
1458850,2011
1458851,2011
1458852,2011
1458853,2011
1458854,2011
1458855,2011
1458856,2011
1458861,2011
1458862,2011
1458863,2011
1458864,2011
1458865,2011
1458866,2011
1458867,2011
1458868,2011
1458869,2011
1458870,2011
1458871,2011
1458872,2011
1458873,2011
1458874,2011
1458875,2011
1458876,2011
1458877,2011
1458878,2011
1458879,2011
1458880,2011
1458881,2011
1458883,2011
1458884,2011
1458885,2011
1458886,2011
1458887,2011
1458888,2011
1458889,2011
1458890,2011
1458892,2011
1458893,2011
1458894,2011
1458895,2011
1458896,2011
1458897,2011
1458898,2011
1458899,2011
1458900,2011
1458901,2011
1458902,2011
1458903,2011
1458904,2011
1458905,2011
1458906,2011
1458907,2011
1458908,2011
1458909,2011
1458910,2011
1458911,2011
1458912,2011
1458913,2011
1458914,2011
1458915,2011
1458916,2011
1458917,2011
1458918,2011
1458920,2011
1458921,2011
1458923,2011
1458924,2011
1458925,2011
1458926,2011
1458927,2011
1458928,2011
1458929,2011
1458930,2011
1458931,2011
1458932,2011
1458933,2011
1458934,2011
1458935,2011
1458936,2011
1458937,2011
1458938,2011
1458939,2011
1458940,2011
1458941,2011
1458942,2011
1458943,2011
1458944,2011
1458945,2011
1458946,2011
1458947,2011
1458948,2011
1458949,2011
1458950,2011
1458951,2011
1458952,2011
1458953,2011
1458954,2011
1458955,2011
1458956,2011
1458957,2011
1458958,2011
1458959,2011
1458960,2011
1458961,2011
1458962,2011
1458963,2011
1458964,2011
1458965,2011
1458966,2011
1458967,2011
1458968,2011
1458969,2011
1458970,2011
1458971,2011
1458972,2011
1458973,2011
1458974,2011
1458975,2011
1458976,2011
1458977,2011
1458978,2011
1458979,2011
1458980,2011
1458981,2011
1458982,2011
1458983,2011
1458984,2011
1458985,2011
1458986,2011
1458987,2011
1458988,2011
1458989,2011
1458991,2011
1458992,2011
1458993,2011
1458998,2011
1458999,2011
1459083,2011
1459084,2011
1459086,2011
1459087,2011
1459088,2011
1459089,2011
1459090,2011
1459096,2011
1459117,2011
1459122,2011
1459123,2011
1459124,2011
1459125,2011
1459126,2011
1459127,2011
1459128,2011
1459129,2011
1459130,2011
1459131,2011
1459134,2011
1459135,2011
1459136,2011
1459137,2011
1459138,2011
1459139,2011
1459140,2011
1459141,2011
1459142,2011
1459143,2011
1459144,2011
1459145,2011
1459146,2011
1459147,2011
1459148,2011
1459149,2011
1459150,2011
1459151,2011
1459158,2011
1459159,2011
1459160,2011
1459161,2011
1459162,2011
1459163,2011
1459164,2011
1459165,2011
1459166,2011
1459167,2011
1459168,2011
1459169,2011
1459170,2011
1459171,2011
1459172,2011
1459173,2011
1459174,2011
1459175,2011
1459176,2011
1459179,2011
1459180,2011
1459181,2011
1459182,2011
1459183,2011
1459184,2011
1459185,2011
1459186,2011
1459187,2011
1459188,2011
1459189,2011
1459190,2011
1459191,2011
1459192,2011
1459193,2011
1459194,2011
1459195,2011
1459196,2011
1459197,2011
1459198,2011
1459199,2011
1459200,2011
1459201,2011
1459202,2011
1459203,2011
1459204,2011
1459210,2011
1459211,2011
1459212,2011
1459213,2011
1459214,2011
1459215,2011
1459216,2011
1459217,2011
1459218,2011
1459219,2011
1459220,2011
1459221,2011
1459222,2011
1459223,2011
1459224,2011
1459225,2011
1459226,2011
1459227,2011
1459228,2011
1459229,2011
1459230,2011
1459231,2011
1459232,2011
1459233,2011
1459234,2011
1459235,2011
1459236,2011
1459237,2011
1459238,2011
1459239,2011
1459240,2011
1459241,2011
1459242,2011
1459243,2011
1459244,2011
1459245,2011
1459246,2011
1459247,2011
1459248,2011
1459249,2011
1459250,2011
1459251,2011
1459252,2011
1459253,2011
1459254,2011
1459255,2011
1459256,2011
1459257,2011
1459258,2011
1459259,2011
1459260,2011
1459261,2011
1459265,2011
1459266,2011
1459267,2011
1459268,2011
1459269,2011
1459270,2011
1459271,2011
1459272,2011
1459273,2011
1459274,2011
1459275,2011
1459276,2011
1459277,2011
1459278,2011
1459280,2011
1459281,2011
1459282,2011
1459283,2011
1459284,2011
1459285,2011
1459286,2011
1459287,2011
1459288,2011
1459289,2011
1459290,2011
1459291,2011
1459292,2011
1459293,2011
1459294,2011
1459295,2011
1459296,2011
1459297,2011
1459298,2011
1459299,2011
1459300,2011
1459301,2011
1459302,2011
1459303,2011
1459306,2011
1459307,2011
1459308,2011
1459309,2011
1459310,2011
1459311,2011
1459312,2011
1459313,2011
1459314,2011
1459315,2011
1459316,2011
1459317,2011
1459318,2011
1459319,2011
1459320,2011
1459321,2011
1459322,2011
1459323,2011
1459324,2011
1459325,2011
1459327,2011
1459328,2011
1459329,2011
1459330,2011
1459331,2011
1459333,2011
1459334,2011
1459335,2011
1459336,2011
1459337,2011
1459338,2011
1459339,2011
1459340,2011
1459341,2011
1459342,2011
1459343,2011
1459344,2011
1459345,2011
1459346,2011
1459347,2011
1459348,2011
1459349,2011
1459350,2011
1459351,2011
1459352,2011
1459353,2011
1459354,2011
1459355,2011
1459356,2011
1459357,2011
1459358,2011
1459359,2011
1459360,2011
1459361,2011
1459362,2011
1459363,2011
1459364,2011
1459365,2011
1459366,2011
1459367,2011
1459368,2011
1459369,2011
1459370,2011
1459371,2011
1459372,2011
1459373,2011
1459374,2011
1459375,2011
1459376,2011
1459377,2011
1459378,2011
1459379,2011
1459380,2011
1459381,2011
1459382,2011
1459383,2011
1459384,2011
1459386,2011
1459387,2011
1459388,2011
1459389,2011
1459390,2011
1459391,2011
1459392,2011
1459393,2011
1459394,2011
1459395,2011
1459396,2011
1459397,2011
1459398,2011
1459399,2011
1459400,2011
1459401,2011
1459402,2011
1459403,2011
1459404,2011
1459405,2011
1459406,2011
1459407,2011
1459408,2011
1459409,2011
1459410,2011
1459411,2011
1459412,2011
1459413,2011
1459414,2011
1459415,2011
1459416,2011
1459417,2011
1459418,2011
1459419,2011
1459420,2011
1459421,2011
1459422,2011
1459423,2011
1459425,2011
1459426,2011
1459427,2011
1459428,2011
1459429,2011
1459430,2011
1459431,2011
1459432,2011
1459433,2011
1459434,2011
1459435,2011
1459436,2011
1459437,2011
1459438,2011
1459439,2011
1459441,2011
1459442,2011
1459443,2011
1459444,2011
1459445,2011
1459446,2011
1459447,2011
1459448,2011
1459449,2011
1459450,2011
1459451,2011
1459452,2011
1459453,2011
1459454,2011
1459455,2011
1459456,2011
1459458,2011
1459459,2011
1459460,2011
1459461,2011
1459462,2011
1459463,2011
1459464,2011
1459465,2011
1459466,2011
1459467,2011
1459468,2011
1459469,2011
1459470,2011
1459471,2011
1459472,2011
1459474,2011
1459475,2011
1459476,2011
1459477,2011
1459478,2011
1459479,2011
1459480,2011
1459481,2011
1459482,2011
1459483,2011
1459484,2011
1459485,2011
1459486,2011
1459487,2011
1459488,2011
1459489,2011
1459490,2011
1459491,2011
1459492,2011
1459495,2011
1459497,2011
1459498,2011
1459499,2011
1459500,2011
1459501,2011
1459502,2011
1459503,2011
1459504,2011
1459505,2011
1459506,2011
1459507,2011
1459508,2011
1459509,2011
1459511,2011
1459563,2011
1459576,2011
1459593,2011
1459594,2011
1459595,2011
1459597,2011
1459598,2011
1459599,2011
1459600,2011
1459601,2011
1459602,2011
1459603,2011
1459604,2011
1459605,2011
1459606,2011
1459607,2011
1459608,2011
1459609,2011
1459610,2011
1459621,2011
1459626,2011
1459627,2011
1459628,2011
1459629,2011
1459630,2011
1459631,2011
1459632,2011
1459633,2011
1459634,2011
1459635,2011
1459636,2011
1459639,2011
1459640,2011
1459642,2011
1459643,2011
1459644,2011
1459645,2011
1459647,2011
1459648,2011
1459649,2011
1459650,2011
1459651,2011
1459652,2011
1459653,2011
1459655,2011
1459656,2011
1459657,2011
1459658,2011
1459659,2011
1459660,2011
1459661,2011
1459662,2011
1459663,2011
1459664,2011
1459665,2011
1459672,2011
1459673,2011
1459674,2011
1459675,2011
1459676,2011
1459677,2011
1459678,2011
1459679,2011
1459680,2011
1459681,2011
1459682,2011
1459683,2011
1459684,2011
1459685,2011
1459686,2011
1459687,2011
1459688,2011
1459689,2011
1459690,2011
1459691,2011
1459692,2011
1459693,2011
1459694,2011
1459695,2011
1459697,2011
1459698,2011
1459699,2011
1459700,2011
1459701,2011
1459702,2011
1459703,2011
1459704,2011
1459706,2011
1459707,2011
1459709,2011
1459710,2011
1459711,2011
1459716,2011
1459718,2011
1459719,2011
1459720,2011
1459721,2011
1459722,2011
1459723,2011
1459724,2011
1459725,2011
1459726,2011
1459727,2011
1459728,2011
1459729,2011
1459730,2011
1459731,2011
1459732,2011
1459733,2011
1459734,2011
1459735,2011
1459736,2011
1459737,2011
1459738,2011
1459739,2011
1459740,2011
1459741,2011
1459742,2011
1459743,2011
1459744,2011
1459745,2011
1459746,2011
1459747,2011
1459749,2011
1459750,2011
1459751,2011
1459752,2011
1459753,2011
1459754,2011
1459755,2011
1459756,2011
1459757,2011
1459758,2011
1459759,2011
1459761,2011
1459762,2011
1459763,2011
1459764,2011
1459765,2011
1459766,2011
1459767,2011
1459768,2011
1459769,2011
1459770,2011
1459771,2011
1459772,2011
1459773,2011
1459775,2011
1459776,2011
1459777,2011
1459778,2011
1459779,2011
1459780,2011
1459781,2011
1459782,2011
1459783,2011
1459784,2011
1459785,2011
1459786,2011
1459787,2011
1459788,2011
1459789,2011
1459790,2011
1459791,2011
1459792,2011
1459793,2011
1459794,2011
1459795,2011
1459796,2011
1459797,2011
1459798,2011
1459799,2011
1459800,2011
1459801,2011
1459802,2011
1459803,2011
1459804,2011
1459805,2011
1459806,2011
1459807,2011
1459808,2011
1459809,2011
1459810,2011
1459811,2011
1459813,2011
1459814,2011
1459815,2011
1459816,2011
1459817,2011
1459818,2011
1459819,2011
1459820,2011
1459821,2011
1459823,2011
1459824,2011
1459825,2011
1459826,2011
1459827,2011
1459828,2011
1459829,2011
1459830,2011
1459831,2011
1459832,2011
1459833,2011
1459834,2011
1459835,2011
1459836,2011
1459837,2011
1459838,2011
1459839,2011
1459840,2011
1459841,2011
1459842,2011
1459843,2011
1459844,2011
1459845,2011
1459846,2011
1459847,2011
1459848,2011
1459849,2011
1459850,2011
1459851,2011
1459852,2011
1459853,2011
1459854,2011
1459855,2011
1459856,2011
1459857,2011
1459858,2011
1459859,2011
1459861,2011
1459862,2011
1459863,2011
1459864,2011
1459865,2011
1459866,2011
1459867,2011
1459868,2011
1459869,2011
1459870,2011
1459871,2011
1459872,2011
1459873,2011
1459874,2011
1459875,2011
1459876,2011
1459877,2011
1459878,2011
1459879,2011
1459880,2011
1459881,2011
1459882,2011
1459883,2011
1459885,2011
1459886,2011
1459887,2011
1459888,2011
1459889,2011
1459890,2011
1459891,2011
1459892,2011
1459893,2011
1459894,2011
1459895,2011
1459897,2011
1459972,2011
1459973,2011
1459974,2011
1459975,2011
1459993,2011
1459994,2011
1459995,2011
1460009,2011
1460013,2011
1460014,2011
1460015,2011
1460016,2011
1460041,2011
1460042,2011
1460043,2011
1460044,2011
1460045,2011
1460046,2011
1460047,2011
1460048,2011
1460049,2011
1460050,2011
1460051,2011
1460052,2011
1460053,2011
1460054,2011
1460055,2011
1460057,2011
1460058,2011
1460059,2011
1460060,2011
1460061,2011
1460062,2011
1460063,2011
1460064,2011
1460065,2011
1460066,2011
1460067,2011
1460069,2011
1460070,2011
1460071,2011
1460072,2011
1460074,2011
1460075,2011
1460076,2011
1460077,2011
1460078,2011
1460079,2011
1460080,2011
1460081,2011
1460082,2011
1460084,2011
1460085,2011
1460086,2011
1460087,2011
1460088,2011
1460089,2011
1460090,2011
1460091,2011
1460092,2011
1460094,2011
1460096,2011
1460097,2011
1460098,2011
1460099,2011
1460100,2011
1460101,2011
1460102,2011
1460103,2011
1460104,2011
1460105,2011
1460106,2011
1460107,2011
1460108,2011
1460109,2011
1460110,2011
1460111,2011
1460112,2011
1460113,2011
1460114,2011
1460115,2011
1460116,2011
1460117,2011
1460118,2011
1460119,2011
1460120,2011
1460121,2011
1460122,2011
1460123,2011
1460124,2011
1460125,2011
1460126,2011
1460127,2011
1460128,2011
1460129,2011
1460130,2011
1460131,2011
1460132,2011
1460135,2011
1460136,2011
1460137,2011
1460138,2011
1460139,2011
1460140,2011
1460141,2011
1460142,2011
1460143,2011
1460144,2011
1460145,2011
1460146,2011
1460147,2011
1460148,2011
1460149,2011
1460150,2011
1460151,2011
1460152,2011
1460153,2011
1460154,2011
1460155,2011
1460156,2011
1460157,2011
1460158,2011
1460159,2011
1460160,2011
1460161,2011
1460162,2011
1460163,2011
1460164,2011
1460165,2011
1460166,2011
1460167,2011
1460170,2011
1460171,2011
1460172,2011
1460173,2011
1460174,2011
1460175,2011
1460176,2011
1460177,2011
1460178,2011
1460179,2011
1460180,2011
1460181,2011
1460182,2011
1460183,2011
1460184,2011
1460185,2011
1460186,2011
1460187,2011
1460188,2011
1460189,2011
1460190,2011
1460191,2011
1460193,2011
1460194,2011
1460195,2011
1460196,2011
1460197,2011
1460198,2011
1460199,2011
1460200,2011
1460201,2011
1460202,2011
1460203,2011
1460204,2011
1460205,2011
1460206,2011
1460207,2011
1460208,2011
1460209,2011
1460210,2011
1460211,2011
1460212,2011
1460213,2011
1460215,2011
1460216,2011
1460217,2011
1460218,2011
1460219,2011
1460220,2011
1460221,2011
1460222,2011
1460223,2011
1460224,2011
1460225,2011
1460226,2011
1460227,2011
1460228,2011
1460229,2011
1460230,2011
1460231,2011
1460232,2011
1460234,2011
1460238,2011
1460240,2011
1460241,2011
1460243,2011
1460244,2011
1460245,2011
1460246,2011
1460247,2011
1460248,2011
1460249,2011
1460262,2011
1460270,2011
1460271,2011
1460275,2011
1460276,2011
1460297,2011
1460298,2011
1460299,2011
1460300,2011
1460312,2011
1460313,2011
1460314,2011
1460315,2011
1460316,2011
1460322,2011
1460323,2011
1460324,2011
1460325,2011
1460326,2011
1460327,2011
1460328,2011
1460329,2011
1460330,2011
1460331,2011
1460337,2011
1460338,2011
1460339,2011
1460340,2011
1460341,2011
1460342,2011
1460343,2011
1460344,2011
1460345,2011
1460346,2011
1460347,2011
1460348,2011
1460349,2011
1460350,2011
1460354,2011
1460355,2011
1460356,2011
1460357,2011
1460358,2011
1460359,2011
1460360,2011
1460361,2011
1460362,2011
1460363,2011
1460364,2011
1460365,2011
1460366,2011
1460367,2011
1460368,2011
1460369,2011
1460370,2011
1460371,2011
1460372,2011
1460377,2011
1460378,2011
1460379,2011
1460380,2011
1460381,2011
1460382,2011
1460383,2011
1460384,2011
1460385,2011
1460386,2011
1460387,2011
1460388,2011
1460389,2011
1460390,2011
1460391,2011
1460392,2011
1460393,2011
1460394,2011
1460395,2011
1460396,2011
1460397,2011
1460398,2011
1460399,2011
1460400,2011
1460401,2011
1460402,2011
1460403,2011
1460404,2011
1460405,2011
1460406,2011
1460407,2011
1460408,2011
1460409,2011
1460410,2011
1460411,2011
1460412,2011
1460413,2011
1460414,2011
1460415,2011
1460416,2011
1460417,2011
1460418,2011
1460420,2011
1460421,2011
1460423,2011
1460424,2011
1460425,2011
1460426,2011
1460427,2011
1460428,2011
1460429,2011
1460430,2011
1460431,2011
1460432,2011
1460433,2011
1460434,2011
1460435,2011
1460436,2011
1460437,2011
1460438,2011
1460441,2011
1460442,2011
1460443,2011
1460444,2011
1460445,2011
1460446,2011
1460447,2011
1460448,2011
1460449,2011
1460450,2011
1460451,2011
1460452,2011
1460453,2011
1460454,2011
1460455,2011
1460456,2011
1460457,2011
1460458,2011
1460459,2011
1460460,2011
1460461,2011
1460462,2011
1460463,2011
1460464,2011
1460465,2011
1460466,2011
1460467,2011
1460468,2011
1460469,2011
1460470,2011
1460471,2011
1460472,2011
1460473,2011
1460474,2011
1460475,2011
1460476,2011
1460477,2011
1460478,2011
1460479,2011
1460481,2011
1460482,2011
1460483,2011
1460484,2011
1460485,2011
1460486,2011
1460487,2011
1460488,2011
1460489,2011
1460490,2011
1460491,2011
1460492,2011
1460493,2011
1460494,2011
1460495,2011
1460497,2011
1460498,2011
1460499,2011
1460500,2011
1460501,2011
1460502,2011
1460503,2011
1460505,2011
1460506,2011
1460507,2011
1460508,2011
1460509,2011
1460510,2011
1460511,2011
1460512,2011
1460513,2011
1460514,2011
1460515,2011
1460516,2011
1460517,2011
1460518,2011
1460519,2011
1460520,2011
1460521,2011
1460522,2011
1460523,2011
1460524,2011
1460525,2011
1460526,2011
1460527,2011
1460528,2011
1460529,2011
1460530,2011
1460531,2011
1460532,2011
1460533,2011
1460534,2011
1460535,2011
1460536,2011
1460537,2011
1460538,2011
1460539,2011
1460540,2011
1460541,2011
1460542,2011
1460543,2011
1460544,2011
1460545,2011
1460546,2011
1460547,2011
1460548,2011
1460549,2011
1460550,2011
1460551,2011
1460552,2011
1460554,2011
1460555,2011
1460556,2011
1460557,2011
1460558,2011
1460559,2011
1460560,2011
1460562,2011
1460563,2011
1460564,2011
1460565,2011
1460566,2011
1460567,2011
1460568,2011
1460569,2011
1460570,2011
1460571,2011
1460572,2011
1460573,2011
1460574,2011
1460575,2011
1460576,2011
1460577,2011
1460578,2011
1460579,2011
1460580,2011
1460581,2011
1460582,2011
1460583,2011
1460584,2011
1460585,2011
1460587,2011
1460588,2011
1460590,2011
1460591,2011
1460596,2011
1460597,2011
1460598,2011
1460599,2011
1460600,2011
1460601,2011
1460602,2011
1460603,2011
1460605,2011
1460606,2011
1460609,2011
1460610,2011
1460617,2011
1460618,2011
1460646,2011
1460647,2011
1460648,2011
1460649,2011
1460667,2011
1460668,2011
1460669,2011
1460670,2011
1460671,2011
1460672,2011
1460673,2011
