USSCIDN,SENTYR
1027911,2006
1027913,2006
1027914,2006
1027915,2006
1027918,2006
1027919,2006
1027921,2006
1027924,2006
1027926,2006
1027931,2006
1027943,2006
1027951,2006
1027959,2006
1027964,2006
1027973,2006
1027976,2006
1027977,2006
1027980,2006
1027983,2006
1027984,2006
1027987,2006
1027988,2006
1027991,2006
1027992,2006
1027995,2006
1027997,2006
1027998,2006
1028001,2006
1028003,2006
1028004,2006
1028006,2006
1028007,2006
1028009,2006
1028012,2006
1028018,2006
1028019,2006
1028020,2006
1028023,2006
1028024,2006
1028027,2006
1028042,2006
1028045,2006
1028047,2006
1028048,2006
1028052,2006
1028055,2006
1028058,2006
1028060,2006
1028061,2006
1028067,2006
1028070,2006
1028071,2006
1028073,2006
1028074,2006
1028076,2006
1028078,2006
1028081,2006
1028082,2006
1028085,2006
1028086,2006
1028090,2006
1028091,2006
1028181,2006
1028182,2006
1028183,2006
1028184,2006
1028185,2006
1028186,2006
1028187,2006
1028189,2006
1028190,2006
1028191,2006
1028192,2006
1028193,2006
1028194,2006
1028198,2006
1028199,2006
1028201,2006
1028204,2006
1028205,2006
1028214,2006
1028215,2006
1028218,2006
1028220,2006
1028221,2006
1028223,2006
1028226,2006
1028227,2006
1028229,2006
1028230,2006
1028231,2006
1028232,2006
1028234,2006
1028236,2006
1028240,2006
1028241,2006
1028242,2006
1028244,2006
1028246,2006
1028247,2006
1028248,2006
1028252,2006
1028257,2006
1028258,2006
1028259,2006
1028263,2006
1028266,2006
1028268,2006
1028270,2006
1028272,2006
1028275,2006
1028276,2006
1028281,2006
1028282,2006
1028284,2006
1028285,2006
1028287,2006
1028289,2006
1028290,2006
1028294,2006
1028297,2006
1028302,2006
1028308,2006
1028310,2006
1028312,2006
1028315,2006
1028316,2006
1028318,2006
1028322,2006
1028324,2006
1028328,2006
1028330,2006
1028333,2006
1028334,2006
1028340,2006
1028346,2006
1028351,2006
1028353,2006
1028355,2006
1028359,2006
1028428,2006
1028440,2006
1028448,2006
1028452,2006
1028454,2006
1028455,2006
1028460,2006
1028461,2006
1028466,2006
1028467,2006
1028468,2006
1028469,2006
1028472,2006
1028477,2006
1028479,2006
1028486,2006
1028488,2006
1028489,2006
1028490,2006
1028492,2006
1028495,2006
1028496,2006
1028497,2006
1028498,2006
1028499,2006
1028501,2006
1028502,2006
1028503,2006
1028504,2006
1028505,2006
1028509,2006
1028512,2006
1028524,2006
1028532,2006
1028534,2006
1028543,2006
1028545,2006
1028555,2006
1028565,2006
1028567,2006
1028574,2006
1028576,2006
1028580,2006
1028582,2006
1028583,2006
1028584,2006
1028585,2006
1028586,2006
1028588,2006
1028589,2006
1028590,2006
1028594,2006
1028595,2006
1028597,2006
1028599,2006
1028600,2006
1028601,2006
1028603,2006
1028607,2006
1028611,2006
1028612,2006
1028618,2006
1028621,2006
1028623,2006
1028626,2006
1028628,2006
1028629,2006
1028631,2006
1028632,2006
1028635,2006
1028638,2006
1028639,2006
1028641,2006
1028647,2006
1028659,2006
1028661,2006
1028664,2006
1028666,2006
1028668,2006
1028669,2006
1028670,2006
1028671,2006
1028674,2006
1028675,2006
1028680,2006
1028682,2006
1028683,2006
1028688,2006
1028694,2006
1028697,2006
1028698,2006
1028699,2006
1028703,2006
1028704,2006
1028705,2006
1028706,2006
1028707,2006
1028708,2006
1028709,2006
1028710,2006
1028713,2006
1028715,2006
1028725,2006
1028727,2006
1028729,2006
1028730,2006
1028731,2006
1028737,2006
1028739,2006
1028740,2006
1028744,2006
1028751,2006
1028754,2006
1028755,2006
1028761,2006
1028767,2006
1028776,2006
1028779,2006
1028784,2006
1028790,2006
1028794,2006
1028796,2006
1028799,2006
1028801,2006
1028808,2006
1028811,2006
1028815,2006
1028816,2006
1028832,2006
1028833,2006
1028871,2006
1028872,2006
1028873,2006
1028875,2006
1028880,2006
1028883,2006
1028885,2006
1028886,2006
1028887,2006
1028888,2006
1028890,2006
1028891,2006
1028894,2006
1028895,2006
1028896,2006
1028897,2006
1028899,2006
1028900,2006
1028901,2006
1028903,2006
1028904,2006
1028909,2006
1028911,2006
1028912,2006
1028916,2006
1028918,2006
1028921,2006
1028924,2006
1028938,2006
1028939,2006
1028942,2006
1028948,2006
1028950,2006
1028952,2006
1028954,2006
1028955,2006
1028957,2006
1028958,2006
1028961,2006
1028966,2006
1028968,2006
1028971,2006
1028972,2006
1028974,2006
1028976,2006
1028979,2006
1028983,2006
1028984,2006
1028985,2006
1028986,2006
1028989,2006
1028994,2006
1029000,2006
1029008,2006
1029013,2006
1029014,2006
1029015,2006
1029017,2006
1029020,2006
1029021,2006
1029024,2006
1029029,2006
1029032,2006
1029034,2006
1029035,2006
1029037,2006
1029040,2006
1029041,2006
1029045,2006
1029046,2006
1029050,2006
1029051,2006
1029052,2006
1029055,2006
1029060,2006
1029063,2006
1029064,2006
1029065,2006
1029066,2006
1029070,2006
1029071,2006
1029072,2006
1029073,2006
1029074,2006
1029075,2006
1029077,2006
1029079,2006
1029083,2006
1029088,2006
1029103,2006
1029108,2006
1029129,2006
1029130,2006
1029132,2006
1029134,2006
1029136,2006
1029137,2006
1029139,2006
1029140,2006
1029143,2006
1029144,2006
1029148,2006
1029150,2006
1029151,2006
1029156,2006
1029159,2006
1029161,2006
1029162,2006
1029163,2006
1029164,2006
1029166,2006
1029167,2006
1029168,2006
1029169,2006
1029170,2006
1029172,2006
1029173,2006
1029174,2006
1029176,2006
1029177,2006
1029178,2006
1029179,2006
1029180,2006
1029181,2006
1029183,2006
1029184,2006
1029185,2006
1029186,2006
1029187,2006
1029189,2006
1029197,2006
1029198,2006
1029199,2006
1029200,2006
1029202,2006
1029203,2006
1029207,2006
1029208,2006
1029209,2006
1029213,2006
1029216,2006
1029217,2006
1029218,2006
1029221,2006
1029222,2006
1029223,2006
1029224,2006
1029225,2006
1029228,2006
1029234,2006
1029236,2006
1029240,2006
1029242,2006
1029243,2006
1029245,2006
1029247,2006
1029248,2006
1029250,2006
1029252,2006
1029255,2006
1029256,2006
1029257,2006
1029258,2006
1029259,2006
1029261,2006
1029264,2006
1029266,2006
1029268,2006
1029269,2006
1029271,2006
1029272,2006
1029273,2006
1029276,2006
1029277,2006
1029278,2006
1029281,2006
1029290,2006
1029292,2006
1029293,2006
1029294,2006
1029295,2006
1029296,2006
1029298,2006
1029299,2006
1029301,2006
1029302,2006
1029303,2006
1029304,2006
1029305,2006
1029306,2006
1029308,2006
1029310,2006
1029311,2006
1029312,2006
1029314,2006
1029316,2006
1029318,2006
1029322,2006
1029327,2006
1029330,2006
1029332,2006
1029337,2006
1029338,2006
1029340,2006
1029348,2006
1029349,2006
1029350,2006
1029351,2006
1029353,2006
1029355,2006
1029356,2006
1029359,2006
1029362,2006
1029363,2006
1029366,2006
1029367,2006
1029374,2006
1029376,2006
1029377,2006
1029384,2006
1029386,2006
1029387,2006
1029389,2006
1029390,2006
1029391,2006
1029392,2006
1029393,2006
1029394,2006
1029395,2006
1029396,2006
1029397,2006
1029399,2006
1029404,2006
1029408,2006
1029409,2006
1029415,2006
1029416,2006
1029417,2006
1029418,2006
1029419,2006
1029420,2006
1029421,2006
1029422,2006
1029425,2006
1029426,2006
1029427,2006
1029428,2006
1029430,2006
1029431,2006
1029432,2006
1029433,2006
1029434,2006
1029436,2006
1029437,2006
1029438,2006
1029440,2006
1029442,2006
1029443,2006
1029444,2006
1029445,2006
1029446,2006
1029447,2006
1029448,2006
1029449,2006
1029451,2006
1029452,2006
1029454,2006
1029455,2006
1029457,2006
1029460,2006
1029463,2006
1029464,2006
1029465,2006
1029471,2006
1029478,2006
1029479,2006
1029481,2006
1029483,2006
1029484,2006
1029486,2006
1029488,2006
1029489,2006
1029490,2006
1029493,2006
1029495,2006
1029497,2006
1029499,2006
1029500,2006
1029501,2006
1029502,2006
1029504,2006
1029505,2006
1029507,2006
1029509,2006
1029512,2006
1029514,2006
1029515,2006
1029517,2006
1029518,2006
1029530,2006
1029531,2006
1029533,2006
1029535,2006
1029536,2006
1029539,2006
1029541,2006
1029542,2006
1029543,2006
1029545,2006
1029546,2006
1029548,2006
1029550,2006
1029553,2006
1029554,2006
1029555,2006
1029557,2006
1029559,2006
1029560,2006
1029561,2006
1029562,2006
1029563,2006
1029565,2006
1029567,2006
1029568,2006
1029570,2006
1029572,2006
1029574,2006
1029575,2006
1029576,2006
1029577,2006
1029578,2006
1029579,2006
1029582,2006
1029583,2006
1029590,2006
1029591,2006
1029595,2006
1029596,2006
1029599,2006
1029601,2006
1029602,2006
1029603,2006
1029605,2006
1029606,2006
1029608,2006
1029614,2006
1029617,2006
1029619,2006
1029640,2006
1029659,2006
1029661,2006
1029663,2006
1029665,2006
1029686,2006
1029691,2006
1029714,2006
1029718,2006
1029723,2006
1029725,2006
1029738,2006
1029740,2006
1029741,2006
1029742,2006
1029744,2006
1029745,2006
1029748,2006
1029749,2006
1029750,2006
1029755,2006
1029757,2006
1029760,2006
1029761,2006
1029762,2006
1029763,2006
1029764,2006
1029765,2006
1029766,2006
1029768,2006
1029770,2006
1029771,2006
1029772,2006
1029773,2006
1029774,2006
1029776,2006
1029777,2006
1029778,2006
1029779,2006
1029780,2006
1029782,2006
1029783,2006
1029784,2006
1029786,2006
1029787,2006
1029788,2006
1029792,2006
1029793,2006
1029796,2006
1029797,2006
1029800,2006
1029801,2006
1029804,2006
1029805,2006
1029806,2006
1029807,2006
1029808,2006
1029812,2006
1029814,2006
1029815,2006
1029816,2006
1029817,2006
1029818,2006
1029819,2006
1029822,2006
1029828,2006
1029829,2006
1029831,2006
1029832,2006
1029834,2006
1029835,2006
1029837,2006
1029841,2006
1029844,2006
1029850,2006
1029854,2006
1029855,2006
1029856,2006
1029857,2006
1029858,2006
1029859,2006
1029860,2006
1029863,2006
1029865,2006
1029870,2006
1029873,2006
1029874,2006
1029877,2006
1029880,2006
1029881,2006
1029883,2006
1029886,2006
1029887,2006
1029889,2006
1029892,2006
1029893,2006
1029894,2006
1029895,2006
1029897,2006
1029898,2006
1029900,2006
1029901,2006
1029906,2006
1029910,2006
1029913,2006
1029914,2006
1029915,2006
1029918,2006
1029919,2006
1029920,2006
1029922,2006
1029923,2006
1029925,2006
1029929,2006
1029932,2006
1029934,2006
1029936,2006
1029945,2006
1029965,2006
1029966,2006
1029967,2006
1029968,2006
1029970,2006
1029971,2006
1029972,2006
1029974,2006
1029979,2006
1029980,2006
1029983,2006
1029984,2006
1029986,2006
1029987,2006
1029989,2006
1029990,2006
1029991,2006
1029992,2006
1029994,2006
1029995,2006
1029997,2006
1029998,2006
1030000,2006
1030001,2006
1030003,2006
1030005,2006
1030006,2006
1030008,2006
1030009,2006
1030010,2006
1030011,2006
1030013,2006
1030015,2006
1030016,2006
1030019,2006
1030020,2006
1030021,2006
1030022,2006
1030023,2006
1030024,2006
1030025,2006
1030026,2006
1030027,2006
1030028,2006
1030030,2006
1030031,2006
1030033,2006
1030035,2006
1030036,2006
1030037,2006
1030038,2006
1030039,2006
1030040,2006
1030041,2006
1030042,2006
1030044,2006
1030045,2006
1030046,2006
1030047,2006
1030048,2006
1030049,2006
1030050,2006
1030051,2006
1030052,2006
1030055,2006
1030058,2006
1030059,2006
1030061,2006
1030062,2006
1030063,2006
1030064,2006
1030065,2006
1030067,2006
1030068,2006
1030069,2006
1030072,2006
1030073,2006
1030074,2006
1030075,2006
1030076,2006
1030077,2006
1030078,2006
1030079,2006
1030080,2006
1030082,2006
1030083,2006
1030084,2006
1030085,2006
1030086,2006
1030087,2006
1030088,2006
1030089,2006
1030090,2006
1030091,2006
1030092,2006
1030093,2006
1030094,2006
1030095,2006
1030096,2006
1030097,2006
1030100,2006
1030101,2006
1030102,2006
1030104,2006
1030105,2006
1030107,2006
1030108,2006
1030109,2006
1030110,2006
1030111,2006
1030112,2006
1030114,2006
1030115,2006
1030117,2006
1030121,2006
1030122,2006
1030123,2006
1030124,2006
1030126,2006
1030128,2006
1030129,2006
1030130,2006
1030131,2006
1030132,2006
1030136,2006
1030137,2006
1030139,2006
1030145,2006
1030146,2006
1030147,2006
1030148,2006
1030149,2006
1030151,2006
1030152,2006
1030153,2006
1030155,2006
1030157,2006
1030158,2006
1030159,2006
1030162,2006
1030163,2006
1030164,2006
1030169,2006
1030170,2006
1030171,2006
1030172,2006
1030173,2006
1030175,2006
1030176,2006
1030177,2006
1030178,2006
1030179,2006
1030181,2006
1030182,2006
1030183,2006
1030184,2006
1030185,2006
1030187,2006
1030189,2006
1030190,2006
1030191,2006
1030192,2006
1030194,2006
1030195,2006
1030196,2006
1030199,2006
1030200,2006
1030203,2006
1030204,2006
1030205,2006
1030206,2006
1030208,2006
1030210,2006
1030211,2006
1030212,2006
1030213,2006
1030214,2006
1030216,2006
1030218,2006
1030219,2006
1030220,2006
1030223,2006
1030224,2006
1030225,2006
1030227,2006
1030228,2006
1030229,2006
1030232,2006
1030235,2006
1030236,2006
1030238,2006
1030239,2006
1030242,2006
1030244,2006
1030245,2006
1030247,2006
1030258,2006
1030261,2006
1030270,2006
1030273,2006
1030276,2006
1030280,2006
1030283,2006
1030284,2006
1030289,2006
1030292,2006
1030293,2006
1030295,2006
1030299,2006
1030301,2006
1030306,2006
1030307,2006
1030309,2006
1030311,2006
1030314,2006
1030334,2006
1030338,2006
1030346,2006
1030347,2006
1030354,2006
1030355,2006
1030361,2006
1030362,2006
1030363,2006
1030366,2006
1030368,2006
1030370,2006
1030373,2006
1030374,2006
1030376,2006
1030377,2006
1030378,2006
1030379,2006
1030381,2006
1030382,2006
1030383,2006
1030384,2006
1030385,2006
1030387,2006
1030388,2006
1030389,2006
1030390,2006
1030391,2006
1030394,2006
1030396,2006
1030400,2006
1030401,2006
1030402,2006
1030403,2006
1030404,2006
1030405,2006
1030406,2006
1030407,2006
1030408,2006
1030409,2006
1030410,2006
1030412,2006
1030413,2006
1030414,2006
1030416,2006
1030417,2006
1030418,2006
1030419,2006
1030421,2006
1030422,2006
1030423,2006
1030424,2006
1030425,2006
1030426,2006
1030427,2006
1030428,2006
1030429,2006
1030430,2006
1030431,2006
1030432,2006
1030433,2006
1030434,2006
1030435,2006
1030436,2006
1030437,2006
1030440,2006
1030441,2006
1030442,2006
1030443,2006
1030444,2006
1030445,2006
1030446,2006
1030447,2006
1030448,2006
1030449,2006
1030450,2006
1030451,2006
1030452,2006
1030453,2006
1030455,2006
1030456,2006
1030457,2006
1030459,2006
1030460,2006
1030461,2006
1030462,2006
1030463,2006
1030465,2006
1030467,2006
1030468,2006
1030469,2006
1030471,2006
1030472,2006
1030473,2006
1030475,2006
1030476,2006
1030477,2006
1030478,2006
1030480,2006
1030482,2006
1030488,2006
1030490,2006
1030492,2006
1030493,2006
1030495,2006
1030496,2006
1030497,2006
1030498,2006
1030499,2006
1030500,2006
1030501,2006
1030502,2006
1030503,2006
1030504,2006
1030505,2006
1030506,2006
1030507,2006
1030508,2006
1030509,2006
1030510,2006
1030511,2006
1030512,2006
1030513,2006
1030514,2006
1030515,2006
1030516,2006
1030517,2006
1030518,2006
1030521,2006
1030522,2006
1030528,2006
1030529,2006
1030531,2006
1030532,2006
1030534,2006
1030535,2006
1030537,2006
1030540,2006
1030542,2006
1030545,2006
1030546,2006
1030548,2006
1030549,2006
1030550,2006
1030551,2006
1030552,2006
1030553,2006
1030554,2006
1030556,2006
1030560,2006
1030561,2006
1030562,2006
1030563,2006
1030564,2006
1030565,2006
1030566,2006
1030569,2006
1030570,2006
1030571,2006
1030573,2006
1030574,2006
1030575,2006
1030576,2006
1030577,2006
1030578,2006
1030579,2006
1030580,2006
1030581,2006
1030582,2006
1030584,2006
1030586,2006
1030589,2006
1030590,2006
1030595,2006
1030596,2006
1030597,2006
1030598,2006
1030599,2006
1030601,2006
1030602,2006
1030603,2006
1030604,2006
1030605,2006
1030606,2006
1030608,2006
1030609,2006
1030612,2006
1030614,2006
1030615,2006
1030620,2006
1030621,2006
1030622,2006
1030626,2006
1030627,2006
1030628,2006
1030631,2006
1030634,2006
1030637,2006
1030645,2006
1030646,2006
1030647,2006
1030648,2006
1030650,2006
1030653,2006
1030654,2006
1030655,2006
1030659,2006
1030681,2006
1030693,2006
1030695,2006
1030696,2006
1030698,2006
1030703,2006
1030705,2006
1030706,2006
1030709,2006
1030711,2006
1030715,2006
1030742,2006
1030745,2006
1030746,2006
1030747,2006
1030748,2006
1030750,2006
1030751,2006
1030756,2006
1030757,2006
1030758,2006
1030759,2006
1030760,2006
1030761,2006
1030762,2006
1030764,2006
1030765,2006
1030766,2006
1030767,2006
1030768,2006
1030769,2006
1030770,2006
1030771,2006
1030772,2006
1030773,2006
1030774,2006
1030775,2006
1030776,2006
1030779,2006
1030780,2006
1030781,2006
1030782,2006
1030783,2006
1030786,2006
1030787,2006
1030789,2006
1030790,2006
1030791,2006
1030793,2006
1030794,2006
1030797,2006
1030803,2006
1030805,2006
1030809,2006
1030812,2006
1030813,2006
1030816,2006
1030818,2006
1030819,2006
1030820,2006
1030824,2006
1030825,2006
1030826,2006
1030827,2006
1030828,2006
1030829,2006
1030830,2006
1030831,2006
1030833,2006
1030835,2006
1030838,2006
1030839,2006
1030840,2006
1030841,2006
1030842,2006
1030843,2006
1030845,2006
1030846,2006
1030848,2006
1030851,2006
1030853,2006
1030854,2006
1030857,2006
1030858,2006
1030859,2006
1030861,2006
1030862,2006
1030863,2006
1030865,2006
1030866,2006
1030867,2006
1030868,2006
1030869,2006
1030870,2006
1030871,2006
1030872,2006
1030873,2006
1030874,2006
1030875,2006
1030876,2006
1030877,2006
1030879,2006
1030880,2006
1030881,2006
1030883,2006
1030884,2006
1030885,2006
1030886,2006
1030887,2006
1030888,2006
1030889,2006
1030890,2006
1030891,2006
1030892,2006
1030894,2006
1030895,2006
1030896,2006
1030897,2006
1030898,2006
1030899,2006
1030900,2006
1030901,2006
1030902,2006
1030903,2006
1030904,2006
1030905,2006
1030906,2006
1030907,2006
1030908,2006
1030909,2006
1030910,2006
1030911,2006
1030912,2006
1030914,2006
1030915,2006
1030918,2006
1030919,2006
1030920,2006
1030921,2006
1030922,2006
1030923,2006
1030924,2006
1030926,2006
1030929,2006
1030932,2006
1030933,2006
1030939,2006
1030940,2006
1030941,2006
1030942,2006
1030943,2006
1030945,2006
1030948,2006
1030949,2006
1030950,2006
1030951,2006
1030955,2006
1030964,2006
1030965,2006
1030966,2006
1030969,2006
1030973,2006
1030976,2006
1030982,2006
1030983,2006
1030986,2006
1030987,2006
1030993,2006
1030995,2006
1030996,2006
1030999,2006
1031000,2006
1031005,2006
1031009,2006
1031026,2006
1031033,2006
1031034,2006
1031037,2006
1031038,2006
1031040,2006
1031041,2006
1031042,2006
1031043,2006
1031048,2006
1031049,2006
1031051,2006
1031052,2006
1031053,2006
1031054,2006
1031058,2006
1031063,2006
1031064,2006
1031065,2006
1031066,2006
1031069,2006
1031072,2006
1031074,2006
1031075,2006
1031076,2006
1031077,2006
1031078,2006
1031082,2006
1031083,2006
1031086,2006
1031089,2006
1031091,2006
1031092,2006
1031094,2006
1031095,2006
1031096,2006
1031106,2006
1031108,2006
1031109,2006
1031110,2006
1031113,2006
1031114,2006
1031117,2006
1031121,2006
1031122,2006
1031124,2006
1031126,2006
1031128,2006
1031130,2006
1031131,2006
1031133,2006
1031134,2006
1031135,2006
1031136,2006
1031137,2006
1031140,2006
1031141,2006
1031143,2006
1031144,2006
1031145,2006
1031146,2006
1031147,2006
1031148,2006
1031149,2006
1031150,2006
1031151,2006
1031153,2006
1031154,2006
1031155,2006
1031156,2006
1031157,2006
1031158,2006
1031159,2006
1031162,2006
1031163,2006
1031164,2006
1031165,2006
1031166,2006
1031167,2006
1031169,2006
1031170,2006
1031171,2006
1031172,2006
1031173,2006
1031174,2006
1031175,2006
1031176,2006
1031177,2006
1031178,2006
1031179,2006
1031180,2006
1031182,2006
1031184,2006
1031186,2006
1031187,2006
1031188,2006
1031189,2006
1031190,2006
1031191,2006
1031192,2006
1031194,2006
1031195,2006
1031196,2006
1031197,2006
1031198,2006
1031200,2006
1031202,2006
1031203,2006
1031206,2006
1031207,2006
1031208,2006
1031210,2006
1031211,2006
1031212,2006
1031213,2006
1031214,2006
1031215,2006
1031216,2006
1031218,2006
1031219,2006
1031220,2006
1031221,2006
1031222,2006
1031223,2006
1031226,2006
1031227,2006
1031228,2006
1031230,2006
1031231,2006
1031232,2006
1031233,2006
1031234,2006
1031237,2006
1031238,2006
1031239,2006
1031241,2006
1031242,2006
1031243,2006
1031244,2006
1031249,2006
1031251,2006
1031253,2006
1031255,2006
1031257,2006
1031258,2006
1031261,2006
1031262,2006
1031264,2006
1031267,2006
1031272,2006
1031275,2006
1031278,2006
1031279,2006
1031280,2006
1031281,2006
1031282,2006
1031285,2006
1031287,2006
1031291,2006
1031292,2006
1031293,2006
1031300,2006
1031303,2006
1031310,2006
1031313,2006
1031314,2006
1031320,2006
1031326,2006
1031327,2006
1031329,2006
1031331,2006
1031334,2006
1031336,2006
1031337,2006
1031338,2006
1031344,2006
1031346,2006
1031347,2006
1031348,2006
1031353,2006
1031355,2006
1031358,2006
1031363,2006
1031365,2006
1031366,2006
1031367,2006
1031369,2006
1031374,2006
1031375,2006
1031377,2006
1031378,2006
1031387,2006
1031392,2006
1031393,2006
1031395,2006
1031396,2006
1031398,2006
1031399,2006
1031400,2006
1031406,2006
1031428,2006
1031429,2006
1031440,2006
1031441,2006
1031447,2006
1031455,2006
1031457,2006
1031460,2006
1031462,2006
1031463,2006
1031465,2006
1031466,2006
1031473,2006
1031475,2006
1031482,2006
1031484,2006
1031488,2006
1031489,2006
1031500,2006
1031501,2006
1031502,2006
1031503,2006
1031504,2006
1031506,2006
1031507,2006
1031508,2006
1031509,2006
1031510,2006
1031513,2006
1031514,2006
1031515,2006
1031517,2006
1031518,2006
1031519,2006
1031520,2006
1031521,2006
1031523,2006
1031524,2006
1031526,2006
1031527,2006
1031530,2006
1031533,2006
1031534,2006
1031537,2006
1031541,2006
1031543,2006
1031545,2006
1031547,2006
1031548,2006
1031549,2006
1031550,2006
1031551,2006
1031552,2006
1031553,2006
1031554,2006
1031555,2006
1031556,2006
1031557,2006
1031559,2006
1031560,2006
1031561,2006
1031562,2006
1031565,2006
1031566,2006
1031567,2006
1031568,2006
1031569,2006
1031570,2006
1031571,2006
1031573,2006
1031575,2006
1031576,2006
1031577,2006
1031578,2006
1031579,2006
1031580,2006
1031583,2006
1031585,2006
1031586,2006
1031587,2006
1031588,2006
1031589,2006
1031590,2006
1031594,2006
1031596,2006
1031599,2006
1031600,2006
1031603,2006
1031604,2006
1031606,2006
1031609,2006
1031611,2006
1031612,2006
1031613,2006
1031614,2006
1031615,2006
1031616,2006
1031617,2006
1031618,2006
1031620,2006
1031621,2006
1031622,2006
1031623,2006
1031624,2006
1031625,2006
1031626,2006
1031627,2006
1031628,2006
1031629,2006
1031630,2006
1031631,2006
1031632,2006
1031633,2006
1031636,2006
1031638,2006
1031640,2006
1031641,2006
1031642,2006
1031644,2006
1031646,2006
1031647,2006
1031648,2006
1031649,2006
1031650,2006
1031652,2006
1031653,2006
1031654,2006
1031655,2006
1031659,2006
1031660,2006
1031661,2006
1031662,2006
1031664,2006
1031666,2006
1031667,2006
1031672,2006
1031673,2006
1031674,2006
1031675,2006
1031677,2006
1031679,2006
1031680,2006
1031681,2006
1031682,2006
1031683,2006
1031684,2006
1031685,2006
1031686,2006
1031688,2006
1031689,2006
1031691,2006
1031692,2006
1031693,2006
1031695,2006
1031696,2006
1031697,2006
1031698,2006
1031704,2006
1031705,2006
1031707,2006
1031711,2006
1031714,2006
1031717,2006
1031718,2006
1031720,2006
1031723,2006
1031731,2006
1031735,2006
1031738,2006
1031739,2006
1031741,2006
1031743,2006
1031749,2006
1031752,2006
1031758,2006
1031765,2006
1031770,2006
1031781,2006
1031782,2006
1031783,2006
1031784,2006
1031788,2006
1031790,2006
1031793,2006
1031804,2006
