USSCIDN,SENTYR
778984,2004
778985,2004
778986,2004
778987,2004
778988,2004
778989,2004
778990,2004
778991,2004
778992,2004
778993,2004
779000,2004
779001,2004
779002,2004
779003,2004
779004,2004
779005,2004
779006,2004
779007,2004
779008,2004
779009,2004
779010,2004
779011,2004
779012,2004
779013,2004
779014,2004
779015,2004
779016,2004
779017,2004
779018,2004
779019,2004
779020,2004
779021,2004
779022,2004
779023,2004
779024,2004
779025,2004
779026,2004
779027,2004
779028,2004
779029,2004
779030,2004
779031,2004
779032,2004
779033,2004
779034,2004
779035,2004
779036,2004
779037,2004
779038,2004
779039,2004
779040,2004
779041,2004
779042,2004
779043,2004
779044,2004
779045,2004
779046,2004
779047,2004
779048,2004
779049,2004
779050,2004
779051,2004
779052,2004
779053,2004
779054,2004
779055,2004
779056,2004
779057,2004
779058,2004
779059,2004
779060,2004
779061,2004
779062,2004
779063,2004
779064,2004
779065,2004
779066,2004
779067,2004
779068,2004
779069,2004
779070,2004
779071,2004
779072,2004
779073,2004
779074,2004
779075,2004
779076,2004
779077,2004
779078,2004
779079,2004
779080,2004
779081,2004
779082,2004
779083,2004
779084,2004
779085,2004
779086,2004
779087,2004
779088,2004
779089,2004
779090,2004
779091,2004
779092,2004
779093,2004
779112,2004
779113,2004
779114,2004
779115,2004
779116,2004
779117,2004
779119,2004
779120,2004
779140,2004
779151,2004
779152,2004
779165,2004
779166,2004
779167,2004
779168,2004
779169,2004
779170,2004
779171,2004
779172,2004
779173,2004
779174,2004
779175,2004
779176,2004
779177,2004
779197,2004
779198,2004
779203,2004
779210,2004
779211,2004
779212,2004
779213,2004
779214,2004
779215,2004
779216,2004
779495,2005
779501,2004
779502,2004
779503,2004
779504,2004
779505,2004
779506,2004
779507,2004
779508,2004
779509,2004
779510,2004
779511,2004
779512,2004
779513,2004
779514,2004
779515,2004
779516,2004
779517,2004
779519,2004
779520,2004
779521,2004
779522,2004
779523,2004
779524,2004
779525,2004
779526,2004
779527,2004
779528,2004
779529,2004
779530,2004
779662,2005
779676,2004
779677,2004
779701,2004
779723,2004
779724,2004
779730,2004
779732,2004
779736,2004
779737,2004
779738,2004
779739,2004
779740,2004
779743,2004
779744,2004
779745,2004
779746,2004
779747,2004
779750,2004
779813,2004
779814,2004
779815,2004
779816,2004
779817,2004
779818,2004
779824,2004
779825,2004
779826,2004
779830,2004
779832,2004
779833,2004
779834,2004
779835,2004
779837,2004
779848,2004
779860,2004
780100,2004
780109,2004
780116,2004
780119,2004
780120,2004
780121,2004
780122,2004
780123,2004
780124,2004
780125,2004
780127,2004
780128,2004
780129,2004
780135,2004
780136,2004
780137,2004
780138,2004
780139,2004
780140,2004
780142,2004
780143,2004
780153,2004
780155,2004
780156,2004
780157,2004
780158,2004
780159,2004
780160,2004
780161,2004
780162,2004
780163,2004
780164,2004
780165,2004
780166,2004
780167,2004
780168,2004
780169,2004
780170,2004
780173,2004
780174,2004
780176,2004
780177,2004
780178,2004
780179,2004
780180,2004
780191,2004
780192,2004
780193,2004
780194,2004
780195,2004
780196,2004
780197,2004
780198,2004
780199,2004
780200,2004
780201,2004
780202,2004
780203,2004
780204,2004
780205,2004
780206,2004
780207,2004
780208,2004
780209,2004
780210,2004
780211,2004
780212,2004
780213,2004
780214,2004
780215,2004
780217,2004
780218,2004
780219,2004
780220,2004
780221,2004
780222,2004
780223,2004
780224,2004
780225,2004
780226,2004
780227,2004
780228,2004
780229,2004
780230,2004
780231,2004
780232,2004
780233,2004
780234,2004
780235,2004
780236,2004
780237,2004
780238,2004
780239,2004
780240,2004
780241,2004
780242,2004
780243,2004
780245,2004
780246,2004
780247,2004
780248,2004
780249,2004
780250,2004
780251,2004
780252,2004
780253,2004
780254,2004
780255,2004
780256,2004
780257,2004
780258,2004
780259,2004
780260,2004
780281,2004
780282,2004
780283,2004
780284,2004
780285,2004
780286,2004
780287,2004
780288,2004
780289,2004
780290,2004
780291,2004
780292,2004
780293,2004
780294,2004
780295,2004
780296,2004
780297,2004
780298,2004
780299,2004
780300,2004
780301,2004
780302,2004
780303,2004
780304,2004
780305,2004
780306,2004
780307,2004
780308,2004
780309,2004
780310,2004
780311,2004
780312,2004
780313,2004
780314,2004
780315,2004
780316,2004
780317,2004
780318,2004
780319,2004
780320,2004
780321,2004
780322,2004
780323,2004
780324,2004
780325,2004
780326,2004
780327,2004
780329,2004
780330,2004
780340,2004
780341,2004
780343,2004
780344,2004
780345,2004
780346,2004
780347,2004
780348,2004
780349,2004
780350,2004
780351,2004
780352,2004
780353,2004
780354,2004
780355,2004
780356,2004
780357,2004
780358,2004
780359,2004
780360,2004
780361,2004
780362,2004
780363,2004
780364,2004
780365,2004
780366,2004
780367,2004
780368,2004
780369,2004
780370,2004
780371,2004
780372,2004
780373,2004
780374,2004
780375,2004
780376,2004
780377,2004
780378,2004
780379,2004
780380,2004
780381,2004
780382,2004
780383,2004
780384,2004
780385,2004
780386,2004
780387,2004
780388,2004
780389,2004
780390,2004
780391,2004
780392,2004
780393,2004
780394,2004
780395,2004
780396,2004
780397,2004
780398,2004
780399,2004
780400,2004
780401,2004
780402,2004
780403,2004
780404,2004
780405,2004
780406,2004
780407,2004
780408,2004
780409,2004
780410,2004
780411,2004
780412,2004
780413,2004
780414,2004
780415,2004
780416,2004
780417,2004
780418,2004
780419,2004
780420,2004
780421,2004
780422,2004
780423,2004
780424,2004
780425,2004
780426,2004
780427,2004
780428,2004
780429,2004
780430,2004
780441,2004
780442,2004
780443,2004
780444,2004
780445,2004
780446,2004
780447,2004
780448,2004
780449,2004
780450,2004
780451,2004
780452,2004
780453,2004
780454,2004
780455,2004
780456,2004
780457,2004
780458,2004
780459,2004
780460,2004
780461,2004
780462,2004
780463,2004
780464,2004
780465,2004
780466,2004
780467,2004
780468,2004
780469,2004
780470,2004
780471,2004
780472,2004
780473,2004
780474,2004
780475,2004
780476,2004
780477,2004
780478,2004
780479,2004
780480,2004
780481,2004
780482,2004
780483,2004
780484,2004
780485,2004
780486,2004
780487,2004
780488,2004
780489,2004
780490,2004
780491,2004
780492,2004
780493,2004
780494,2004
780495,2004
780496,2004
780497,2004
780498,2004
780499,2004
780500,2004
780551,2005
780552,2005
780553,2005
780554,2005
780555,2005
780556,2005
780557,2005
780558,2005
780559,2005
780560,2005
780561,2005
780562,2005
780563,2005
780564,2005
780565,2005
780566,2005
780567,2005
780568,2005
780569,2005
780570,2005
780571,2005
780572,2005
780573,2005
780574,2005
780575,2005
780576,2005
780577,2005
780578,2005
780579,2005
780580,2005
780599,2004
780600,2004
780601,2005
780602,2005
780603,2005
780604,2005
780605,2005
780606,2005
780607,2005
780608,2005
780609,2005
780610,2005
780611,2005
780612,2005
780613,2005
780614,2005
780615,2005
780616,2005
780617,2005
780618,2005
780619,2005
780620,2005
780621,2005
780622,2005
780623,2005
780624,2005
780625,2005
780626,2005
780627,2005
780628,2005
780629,2005
780630,2005
780632,2005
780633,2005
780634,2005
780635,2005
780636,2005
780637,2005
780638,2005
780639,2005
780640,2005
780641,2005
780642,2005
780643,2005
780644,2005
780645,2005
780646,2005
780647,2005
780648,2005
780649,2005
780650,2005
780651,2005
780652,2005
780653,2005
780654,2005
780655,2005
780656,2005
780657,2005
780658,2005
780659,2005
780660,2005
780661,2005
780662,2005
780663,2005
780664,2005
780665,2005
780666,2005
780667,2005
780668,2005
780669,2005
780670,2005
780671,2005
780672,2005
780673,2005
780674,2005
780675,2005
780676,2005
780677,2005
780678,2005
780679,2005
780680,2005
780681,2005
780682,2005
780683,2005
780684,2005
780685,2005
780686,2005
780687,2005
780688,2005
780689,2005
780690,2005
780691,2005
780692,2005
780693,2005
780694,2005
780695,2005
780696,2005
780697,2005
780698,2005
780699,2005
780700,2005
780701,2005
780702,2005
780703,2005
780704,2005
780705,2005
780706,2005
780707,2005
780708,2005
780709,2005
780710,2005
780711,2005
780712,2005
780713,2005
780714,2005
780715,2005
780716,2005
780717,2005
780718,2005
780719,2005
780720,2005
780721,2005
780722,2005
780723,2005
780724,2005
780725,2005
780726,2005
780727,2005
780728,2005
780729,2005
780730,2005
780731,2005
780732,2005
780733,2005
780734,2005
780735,2005
780736,2005
780737,2005
780738,2005
780739,2005
780741,2005
780742,2005
780743,2005
780744,2005
780745,2005
780746,2005
780747,2005
780748,2005
780749,2005
780750,2005
780751,2005
780752,2005
780753,2005
780754,2005
780755,2005
780756,2005
780757,2005
780758,2005
780759,2005
780760,2005
780761,2005
780762,2005
780763,2005
780764,2005
780765,2005
780766,2005
780767,2005
780768,2005
780769,2005
780770,2005
780771,2005
780772,2005
780773,2005
780774,2005
780775,2005
780776,2005
780777,2005
780778,2005
780779,2005
780780,2005
780781,2005
780782,2005
780783,2005
780784,2005
780785,2005
780786,2005
780787,2005
780788,2005
780789,2005
780790,2005
780791,2005
780792,2005
780793,2005
780794,2005
780795,2005
780796,2005
780797,2005
780798,2005
780799,2005
780800,2005
780801,2005
780802,2005
780803,2005
780804,2005
780805,2005
780806,2005
780807,2005
780808,2005
780809,2005
780810,2005
780811,2005
780812,2005
780813,2005
780814,2005
780815,2005
780816,2005
780817,2005
780818,2005
780819,2005
780820,2005
780821,2005
780822,2005
780823,2005
780824,2005
780825,2005
780826,2005
780827,2005
780828,2005
780829,2005
780830,2005
780831,2005
780832,2005
780833,2005
780834,2005
780835,2005
780837,2005
780838,2005
780839,2005
780840,2005
780841,2005
780842,2005
780843,2005
780844,2005
780845,2005
780846,2005
780847,2005
780848,2005
780849,2005
780850,2005
780851,2005
780852,2005
780853,2005
780854,2005
780855,2005
780856,2005
780857,2005
780858,2005
780859,2005
780860,2005
780861,2005
780862,2005
780863,2005
780864,2005
780865,2005
780866,2005
780867,2005
780868,2005
780869,2005
780870,2005
780871,2005
780872,2005
780873,2005
780874,2005
780875,2005
780876,2005
780877,2005
780878,2005
780879,2005
780880,2005
780881,2005
780882,2005
780883,2005
780884,2005
780885,2005
780886,2005
780887,2005
780888,2005
780889,2005
780890,2005
780891,2005
780892,2005
780893,2005
780894,2005
780895,2005
780896,2005
780897,2005
780898,2005
780899,2005
780900,2005
780901,2005
780902,2005
780903,2005
780904,2005
780905,2005
780906,2005
780907,2005
780908,2005
780909,2005
780910,2005
780911,2005
780912,2005
780913,2005
780914,2005
780915,2005
780916,2005
780917,2005
780918,2005
780919,2005
780920,2005
780921,2005
780922,2005
780923,2005
780924,2005
780925,2005
780926,2005
780927,2005
780928,2005
780929,2005
780930,2005
780931,2005
780932,2005
780933,2005
780934,2005
780935,2005
780936,2005
780937,2005
780938,2005
780939,2005
780940,2005
780941,2005
780942,2005
780943,2005
780944,2005
780945,2005
780946,2005
780947,2005
780948,2005
780949,2005
780950,2005
780951,2005
780952,2005
780953,2005
780954,2005
780955,2005
780956,2005
780957,2005
780958,2005
780959,2005
780961,2005
780962,2005
780963,2005
780964,2005
780965,2005
780967,2005
780968,2005
780969,2005
780970,2005
780971,2005
780972,2005
780973,2005
780974,2005
780975,2005
780976,2005
780977,2005
780978,2005
780979,2005
780980,2005
780981,2005
780982,2005
780983,2005
780984,2005
780985,2005
780986,2005
780987,2005
780988,2005
780989,2005
780990,2005
780991,2005
780992,2005
780993,2005
780994,2005
780995,2005
780996,2005
780997,2005
780998,2005
780999,2005
781000,2005
781251,2004
781254,2004
781255,2004
781256,2004
781257,2004
781258,2004
781259,2004
781261,2004
781266,2004
781270,2004
781279,2004
781280,2004
781292,2004
781354,2004
781356,2004
781357,2004
781358,2004
781359,2004
781360,2004
781377,2004
781378,2004
781379,2004
781380,2004
781387,2004
781390,2004
781392,2004
781393,2004
781394,2004
781395,2004
781396,2004
781416,2004
781426,2004
781427,2004
781428,2004
781429,2004
781431,2004
781432,2004
781437,2004
781438,2004
781439,2004
781440,2004
781448,2004
781449,2004
781450,2004
781486,2004
781666,2004
781669,2004
781954,2004
781996,2004
782431,2004
782432,2004
782433,2004
782434,2004
782435,2004
782436,2004
782437,2004
782438,2004
782439,2004
782440,2004
782441,2004
782442,2004
782443,2004
782444,2004
782445,2004
782446,2004
782447,2004
782448,2004
782449,2004
782450,2004
782451,2004
782452,2004
782453,2004
782454,2004
782455,2004
782456,2004
782457,2004
782458,2004
782459,2004
782460,2004
782461,2004
782462,2004
782463,2004
782464,2004
782465,2004
782466,2004
782467,2004
782468,2004
782469,2004
782470,2004
782471,2004
782472,2004
782473,2004
782474,2004
782475,2004
782476,2004
782477,2004
782478,2004
782479,2004
782480,2004
782481,2004
782482,2004
782483,2004
782484,2004
782485,2004
782486,2004
782487,2004
782488,2004
782489,2004
782490,2004
782491,2004
782492,2004
782493,2004
782494,2004
782495,2004
782496,2004
782497,2004
782498,2004
782499,2004
782500,2004
782735,2004
782795,2004
782796,2004
782806,2004
782807,2004
782815,2004
782816,2004
782820,2004
782825,2004
782827,2004
782830,2004
782847,2004
782849,2004
783183,2004
783190,2004
783218,2004
783219,2004
783220,2004
783221,2004
783222,2004
783223,2004
783224,2004
783225,2004
783226,2004
783227,2004
783228,2004
783229,2004
783230,2004
783231,2004
783232,2004
783234,2004
783235,2004
783237,2004
783238,2004
783239,2004
783240,2004
783241,2004
783242,2004
783243,2004
783244,2004
783245,2004
783246,2004
783247,2004
783248,2004
783250,2004
783278,2004
783279,2004
783280,2004
783281,2004
783286,2004
783341,2004
783342,2004
783343,2004
783344,2004
783345,2004
783346,2004
783347,2004
783348,2004
783349,2004
783350,2004
783392,2004
783535,2004
783536,2004
783537,2004
783538,2004
783539,2004
783540,2004
783541,2004
783542,2004
783543,2004
783544,2004
783545,2004
783546,2004
783547,2004
783548,2004
783549,2004
783550,2004
783551,2004
783552,2004
783553,2004
783554,2004
783555,2004
783556,2004
783558,2004
783559,2004
783560,2004
783561,2004
783562,2004
783563,2004
783564,2004
783565,2004
783566,2004
783567,2004
783568,2004
783569,2004
783570,2004
783571,2004
783572,2004
783573,2004
783574,2004
783575,2004
783576,2004
783577,2004
783578,2004
783579,2004
783580,2004
783581,2004
783582,2004
783583,2004
783584,2004
783585,2004
783588,2004
783589,2004
783594,2004
783597,2004
783601,2004
783602,2004
783645,2004
783648,2004
783683,2004
783694,2004
783715,2004
783716,2004
783717,2004
783718,2004
783719,2004
783720,2004
783721,2004
783722,2004
783723,2004
783724,2004
783725,2004
783728,2004
783729,2004
783730,2004
783731,2004
783732,2004
783733,2004
783734,2004
783735,2004
783736,2004
783737,2004
783738,2004
783739,2004
783740,2004
783741,2004
783742,2004
783743,2004
783744,2004
783745,2004
783746,2004
783747,2004
783748,2004
783749,2004
783750,2004
783751,2004
783752,2004
783753,2004
783754,2004
783755,2004
783756,2004
783757,2004
783758,2004
783759,2004
783760,2004
783761,2004
783762,2004
783763,2004
783764,2004
783765,2004
783766,2004
783767,2004
783768,2004
783769,2004
783770,2004
783771,2004
783772,2004
783773,2004
783774,2004
783779,2004
783780,2004
783781,2004
783782,2004
783783,2004
783784,2004
783785,2004
783786,2004
783787,2004
783788,2004
783789,2004
783790,2004
783791,2004
783792,2004
783793,2004
783794,2004
783795,2004
783796,2004
783797,2004
783798,2004
783799,2004
783800,2004
783801,2004
783802,2004
783803,2004
783804,2004
783805,2004
783806,2004
783807,2004
783808,2004
783809,2004
783810,2004
783811,2004
783812,2004
783814,2004
783815,2004
783816,2004
783911,2004
783912,2004
783913,2004
783914,2004
783915,2004
783916,2004
783917,2004
783918,2004
783919,2004
783920,2004
783921,2004
783922,2004
783923,2004
783924,2004
783925,2004
783926,2004
783927,2004
783928,2004
783929,2004
783930,2004
783931,2004
783932,2004
783934,2004
783935,2004
783936,2004
783937,2004
783938,2004
783939,2004
783940,2004
783941,2004
783942,2004
783943,2004
783944,2004
783945,2004
783946,2004
783947,2004
783948,2004
783949,2004
783950,2004
783951,2004
783952,2004
783953,2004
783954,2004
783955,2004
783956,2004
783957,2004
783958,2004
783959,2004
783960,2004
783961,2004
783962,2004
783963,2004
783964,2004
783965,2004
783966,2004
783967,2004
783968,2004
783969,2004
783970,2004
783971,2004
783972,2004
783973,2004
783974,2004
783975,2004
783976,2004
783977,2004
783978,2004
783979,2004
783980,2004
783981,2004
783982,2004
783983,2004
783984,2004
783985,2004
783986,2004
783987,2004
783988,2004
783989,2004
783990,2004
783991,2004
783992,2004
783993,2004
783994,2004
783995,2004
783996,2004
783997,2004
783998,2004
783999,2004
784000,2004
784002,2004
784003,2004
784008,2004
784009,2004
784010,2004
784061,2004
784062,2004
784063,2004
784064,2004
784065,2004
784066,2004
784067,2004
784068,2004
784069,2004
784070,2004
784071,2004
784072,2004
784073,2004
784074,2004
784075,2004
784076,2004
784077,2004
784078,2004
784079,2004
784080,2004
784081,2004
784082,2004
784083,2004
784084,2004
784085,2004
784086,2004
784087,2004
784089,2004
784091,2004
784092,2004
784093,2004
784094,2004
784095,2004
784096,2004
784097,2004
784098,2004
784099,2004
784100,2004
784101,2004
784102,2004
784103,2004
784104,2004
784105,2004
784106,2004
784107,2004
784108,2004
784109,2004
784110,2004
784111,2004
784112,2004
784114,2004
784115,2004
784116,2004
784117,2004
784118,2004
784119,2004
784120,2004
784121,2004
784122,2004
784123,2004
784124,2004
784125,2004
784126,2004
784127,2004
784128,2004
784129,2004
784130,2004
784131,2004
784132,2004
784133,2004
784135,2004
784136,2004
784137,2004
784138,2004
784139,2004
784140,2004
784141,2004
784142,2004
784143,2004
784144,2004
784145,2004
784146,2004
784147,2004
784148,2004
784149,2004
784150,2004
784151,2004
784153,2004
784154,2004
784155,2004
784156,2004
784157,2004
784158,2004
784159,2004
784160,2004
784161,2004
784162,2004
784163,2004
784164,2004
784165,2004
784166,2004
784167,2004
784168,2004
784169,2004
784170,2004
784171,2004
784172,2004
784173,2004
784174,2004
784175,2004
784177,2004
784178,2004
784179,2004
784180,2004
784181,2004
784182,2004
784183,2004
784184,2004
784185,2004
784186,2004
784187,2004
784188,2004
784189,2004
784190,2004
784191,2004
784192,2004
784193,2004
784194,2004
784195,2004
784196,2004
784197,2004
784198,2004
784199,2004
784200,2004
784201,2004
784202,2004
784203,2004
784204,2004
784205,2004
784206,2004
784207,2004
784208,2004
784209,2004
784210,2004
784211,2004
784212,2005
784222,2004
784223,2004
784227,2004
784228,2004
784229,2004
784230,2004
784231,2004
784232,2004
784233,2005
784234,2004
784235,2004
784236,2004
784237,2004
784238,2004
784239,2004
784240,2004
784241,2004
784242,2004
784243,2004
784244,2004
784245,2004
784246,2004
784247,2004
784248,2004
784249,2004
784250,2004
784291,2004
784292,2004
784293,2004
784294,2004
784295,2004
784296,2004
784297,2004
784298,2004
784299,2004
784314,2004
784315,2004
784316,2004
784317,2004
784318,2004
784319,2004
784320,2004
784321,2004
784322,2004
784323,2004
784324,2004
784325,2004
784326,2004
784328,2004
784329,2004
784330,2004
784331,2004
784332,2004
784333,2004
784334,2004
784335,2004
784336,2004
784337,2004
784338,2004
784339,2004
784340,2004
784342,2004
784343,2004
784344,2004
784345,2004
784346,2004
784347,2004
784348,2004
784349,2004
784350,2004
784351,2004
784352,2004
784353,2004
784354,2004
784355,2004
784356,2004
784357,2004
784358,2004
784359,2004
784360,2004
784361,2004
784362,2004
784363,2004
784364,2004
784365,2004
784366,2004
784367,2004
784368,2004
784369,2004
784370,2004
784371,2004
784372,2004
784373,2004
784374,2004
784375,2004
784376,2004
784377,2004
784378,2004
784379,2004
784380,2004
784381,2004
784382,2004
784383,2004
784384,2004
784385,2004
784386,2004
784387,2004
784388,2004
784389,2004
784390,2004
784391,2004
784392,2004
784393,2004
784394,2004
784395,2004
784396,2004
784397,2004
784398,2004
784399,2004
784400,2004
784405,2004
784428,2004
784430,2004
784436,2004
784442,2004
784443,2004
784444,2004
784445,2004
784446,2004
784447,2004
784448,2004
784449,2004
784450,2004
784451,2004
784452,2004
784453,2004
784454,2004
784455,2004
784456,2004
784457,2004
784458,2004
784459,2004
784460,2004
784461,2004
784462,2004
784463,2004
784464,2004
784465,2004
784468,2004
784469,2004
784470,2004
784471,2004
784472,2004
784473,2004
784474,2004
784475,2004
784476,2004
784477,2004
784478,2004
784479,2004
784480,2004
784481,2004
784482,2004
784483,2004
784484,2004
784485,2004
784486,2004
784487,2004
784488,2004
784489,2004
784490,2004
784491,2004
784492,2004
784493,2004
784494,2004
784495,2004
784496,2004
784497,2004
784499,2004
784500,2004
784531,2004
784532,2004
784533,2004
784534,2004
784535,2004
784536,2004
784537,2004
784538,2004
784539,2004
784540,2004
784541,2004
784542,2004
784543,2004
784544,2004
784545,2004
784546,2004
784547,2004
784548,2004
784549,2004
784550,2004
784551,2004
784552,2004
784553,2004
784554,2004
784555,2004
784556,2004
784557,2004
784558,2004
784559,2004
784560,2004
784561,2004
784562,2004
784563,2004
784564,2004
784565,2004
784566,2004
784567,2004
784568,2004
784569,2004
784570,2004
784571,2004
784572,2004
784574,2004
784575,2004
784576,2004
784577,2004
784578,2004
784579,2004
784580,2004
784581,2004
784582,2004
784583,2004
784584,2004
784585,2004
784586,2004
784587,2004
784588,2004
784589,2004
784590,2004
784591,2004
784592,2004
784593,2004
784594,2004
784595,2004
784596,2004
784597,2004
784598,2004
784599,2004
784600,2004
784608,2004
784609,2004
784610,2004
784611,2004
784612,2004
784614,2004
784615,2004
784616,2004
784617,2004
784618,2004
784619,2004
784620,2004
784621,2004
784622,2004
784623,2004
784624,2004
784625,2004
784626,2004
784627,2004
784628,2004
784629,2004
784630,2004
784631,2004
784632,2004
784633,2004
784634,2004
784635,2004
784636,2004
784637,2004
784638,2004
784639,2004
784640,2004
784641,2004
784642,2004
784643,2004
784644,2004
784645,2004
784646,2004
784647,2004
784648,2004
784649,2004
784650,2004
784651,2004
784652,2004
784653,2004
784654,2004
784655,2004
784657,2004
784659,2004
784660,2004
784661,2004
784662,2004
784663,2004
784664,2004
784665,2004
784666,2004
784667,2004
784668,2004
784669,2004
784670,2004
784671,2004
784672,2004
784673,2004
784674,2004
784675,2004
784676,2004
784677,2004
784678,2004
784679,2004
784680,2004
784681,2004
784682,2004
784683,2004
784684,2004
784685,2004
784686,2004
784687,2004
784688,2004
784689,2004
784690,2004
784691,2004
784692,2004
784693,2004
784694,2004
784695,2004
784696,2004
784697,2004
784698,2004
784699,2004
784700,2004
784701,2004
784702,2004
784703,2004
784704,2004
784705,2004
784706,2004
784707,2004
784708,2004
784709,2004
784710,2004
784711,2004
784712,2004
784713,2004
784714,2004
784715,2004
784716,2004
784717,2004
784718,2004
784719,2004
784720,2004
784721,2004
784722,2004
784723,2004
784724,2004
784725,2004
784726,2004
784727,2004
784728,2004
784729,2004
784730,2004
784731,2004
784732,2004
784734,2004
784735,2004
784736,2004
784737,2004
784738,2004
784739,2004
784740,2004
784741,2004
784742,2004
784743,2004
784744,2004
784745,2004
784746,2004
784747,2004
784748,2004
784749,2004
784750,2004
784751,2004
784752,2004
784753,2004
784754,2004
784755,2004
784756,2004
784757,2004
784758,2004
784759,2004
784761,2004
784763,2004
784764,2004
784765,2004
784766,2004
784767,2004
784768,2004
784769,2004
784770,2004
784771,2004
784772,2004
784773,2004
784774,2004
784775,2004
784776,2004
784777,2004
784778,2004
784779,2004
784780,2004
784781,2004
784782,2004
784783,2004
784784,2004
784785,2004
784786,2004
784787,2004
784788,2004
784789,2004
784790,2004
784791,2004
784792,2004
784793,2004
784794,2004
784795,2004
784796,2004
784797,2004
784799,2004
784800,2004
784801,2004
784802,2004
784803,2004
784804,2004
784805,2004
784806,2004
784807,2004
784808,2004
784809,2004
784810,2004
784811,2004
784812,2004
784813,2004
784814,2004
784815,2004
784816,2004
784817,2004
784818,2004
784819,2004
784820,2004
784821,2004
784822,2004
784823,2004
784825,2004
784826,2004
784827,2004
784828,2004
784829,2004
784830,2004
784832,2004
784833,2004
784834,2004
784835,2004
784836,2004
784837,2004
784838,2004
784839,2004
784840,2004
784841,2004
784842,2004
784843,2004
784845,2004
784847,2004
784848,2004
784849,2004
784850,2004
784851,2004
784852,2004
784853,2004
784854,2004
784855,2004
784856,2004
784857,2004
784858,2004
784859,2004
784860,2004
784861,2004
784862,2004
784863,2004
784864,2004
784865,2004
784866,2004
784867,2004
784868,2004
784869,2004
784870,2004
784871,2004
784872,2004
784873,2004
784874,2004
784875,2004
784876,2004
784877,2004
784878,2004
784879,2004
784880,2004
784881,2004
784882,2004
784883,2004
784884,2004
784885,2004
784886,2004
784887,2004
784888,2004
784889,2004
784890,2004
784892,2004
784894,2004
784895,2004
784896,2004
784897,2004
784898,2004
784899,2004
