USSCIDN,SENTYR
889492,2005
889493,2005
889494,2005
889495,2005
889496,2005
889497,2005
889498,2005
889499,2005
889500,2005
889501,2005
889502,2005
889503,2005
889504,2005
889505,2005
889506,2005
889507,2005
889508,2005
889509,2005
889510,2005
889511,2005
889512,2005
889513,2005
889514,2005
889515,2005
889516,2005
889517,2005
889518,2005
889519,2005
889520,2005
889521,2005
889522,2005
889523,2005
889524,2005
889525,2005
889526,2005
889527,2005
889528,2005
889529,2005
889530,2005
889531,2005
889532,2005
889533,2005
889534,2005
889535,2005
889536,2005
889537,2005
889538,2005
889539,2005
889540,2005
889541,2005
889542,2005
889543,2005
889544,2005
889545,2005
889546,2005
889547,2005
889548,2005
889549,2005
889561,2005
889563,2005
889564,2005
889565,2005
889566,2005
889567,2005
889568,2005
889569,2005
889581,2005
889582,2005
889583,2005
889584,2005
889585,2005
889586,2005
889587,2005
889588,2005
889589,2005
889590,2005
889598,2005
889599,2005
889601,2005
889602,2005
889603,2005
889604,2005
889605,2005
889606,2005
889607,2005
889608,2005
889609,2005
889610,2005
889631,2005
889632,2005
889633,2005
889634,2005
889635,2005
889636,2005
889637,2005
889638,2005
889639,2005
889640,2005
889641,2005
889642,2005
889643,2005
889644,2005
889645,2005
889646,2005
889647,2005
889648,2005
889649,2005
889650,2005
889651,2005
889652,2005
889653,2005
889654,2005
889655,2005
889656,2005
889657,2005
889658,2005
889659,2005
889660,2005
889661,2005
889662,2005
889663,2005
889664,2005
889665,2005
889666,2005
889667,2005
889668,2005
889669,2005
889670,2005
889711,2005
889712,2005
889713,2005
889714,2005
889715,2005
889716,2005
889717,2005
889718,2005
889719,2005
889720,2005
889721,2005
889722,2005
889723,2005
889724,2005
889725,2005
889726,2005
889727,2005
889728,2005
889729,2005
889730,2005
889731,2005
889732,2005
889733,2005
889734,2005
889735,2005
889736,2005
889737,2005
889738,2005
889739,2005
889740,2005
889751,2005
889752,2005
889753,2005
889754,2005
889755,2005
889756,2005
889757,2005
889758,2005
889759,2005
889760,2005
889791,2005
889792,2005
889793,2005
889794,2005
889795,2005
889796,2005
889797,2005
889798,2005
889799,2005
889800,2005
889801,2005
889802,2005
889803,2005
889804,2005
889805,2005
889806,2005
889807,2005
889808,2005
889809,2005
889810,2005
889811,2005
889812,2005
889813,2005
889814,2005
889815,2005
889816,2005
889817,2005
889818,2005
889819,2005
889820,2005
889821,2005
889822,2005
889823,2005
889824,2005
889825,2005
889826,2005
889827,2005
889828,2005
889829,2005
889830,2005
889831,2005
889832,2005
889833,2005
889834,2005
889835,2005
889836,2005
889837,2005
889838,2005
889839,2005
889840,2005
889841,2005
889842,2005
889843,2005
889844,2005
889845,2005
889846,2005
889847,2005
889848,2005
889849,2005
889850,2005
889851,2005
889852,2005
889853,2005
889854,2005
889855,2005
889856,2005
889857,2005
889858,2005
889859,2005
889860,2005
889861,2005
889862,2005
889863,2005
889865,2005
889866,2005
889867,2005
889868,2005
889869,2005
889870,2005
889871,2005
889872,2005
889873,2005
889874,2005
889875,2005
889876,2005
889879,2005
889880,2005
889882,2005
889883,2005
889899,2005
889901,2005
889902,2005
889903,2005
889904,2005
889907,2005
889909,2005
889910,2005
889911,2005
889912,2005
889913,2005
889914,2005
889915,2005
889916,2005
889917,2005
889918,2005
889919,2005
889921,2005
889923,2005
889924,2005
889926,2005
889927,2005
889928,2005
889930,2005
889931,2005
889932,2005
889933,2005
889935,2005
889936,2005
889937,2005
889938,2005
889939,2005
889940,2005
889941,2005
889942,2005
889943,2005
889944,2005
889945,2005
889946,2005
889947,2005
889948,2005
889949,2005
889950,2005
889951,2005
889952,2005
889953,2005
889954,2005
889955,2005
889956,2005
889957,2005
889958,2005
889959,2005
889960,2005
889981,2005
889982,2005
889983,2005
889984,2005
889985,2005
889986,2005
889987,2005
889988,2005
889989,2005
889990,2005
889991,2005
889992,2005
889993,2005
889994,2005
889995,2005
889996,2005
889997,2005
889998,2005
889999,2005
890000,2005
890001,2005
890002,2005
890003,2005
890004,2005
890005,2005
890006,2005
890007,2005
890008,2005
890009,2005
890010,2005
890011,2005
890012,2005
890013,2005
890014,2005
890015,2005
890016,2005
890017,2005
890018,2005
890019,2005
890020,2005
890021,2005
890022,2005
890023,2005
890024,2005
890025,2005
890026,2005
890027,2005
890028,2005
890029,2005
890030,2005
890041,2005
890043,2005
890046,2005
890048,2005
890050,2005
890051,2005
890052,2005
890053,2005
890054,2005
890055,2005
890056,2005
890057,2005
890058,2005
890059,2005
890060,2005
890061,2005
890062,2005
890063,2005
890067,2005
890068,2005
890069,2005
890070,2005
890071,2005
890072,2005
890074,2005
890075,2005
890079,2005
890080,2005
890081,2005
890082,2005
890083,2005
890084,2005
890085,2005
890086,2005
890087,2005
890088,2005
890089,2005
890090,2005
890092,2005
890093,2005
890094,2005
890095,2005
890096,2005
890097,2005
890098,2005
890099,2005
890100,2005
890101,2005
890102,2005
890105,2005
890106,2005
890107,2005
890108,2005
890110,2005
890115,2005
890121,2005
890122,2005
890123,2005
890124,2005
890125,2005
890126,2005
890127,2005
890128,2005
890129,2005
890130,2005
890131,2005
890132,2005
890133,2005
890134,2005
890135,2005
890136,2005
890137,2005
890138,2005
890139,2005
890140,2005
890141,2005
890142,2005
890143,2005
890144,2005
890145,2005
890146,2005
890147,2005
890148,2005
890149,2005
890150,2005
890151,2005
890152,2005
890153,2005
890154,2005
890155,2005
890156,2005
890157,2005
890158,2005
890159,2005
890160,2005
890161,2005
890162,2005
890163,2005
890164,2005
890165,2005
890166,2005
890167,2005
890168,2005
890169,2005
890170,2005
890181,2005
890182,2005
890183,2005
890184,2005
890185,2005
890186,2005
890187,2005
890188,2005
890189,2005
890190,2005
890191,2005
890192,2005
890193,2005
890194,2005
890195,2005
890196,2005
890197,2005
890198,2005
890199,2005
890200,2005
890201,2005
890202,2005
890203,2005
890204,2005
890205,2005
890206,2005
890207,2005
890208,2005
890209,2005
890210,2005
890211,2005
890212,2005
890213,2005
890214,2005
890215,2005
890216,2005
890217,2005
890218,2005
890219,2005
890220,2005
890241,2005
890242,2005
890243,2005
890244,2005
890245,2005
890246,2005
890247,2005
890248,2005
890249,2005
890250,2005
890255,2005
890256,2005
890257,2005
890258,2005
890259,2005
890260,2005
890261,2005
890262,2005
890263,2005
890264,2005
890265,2005
890266,2005
890267,2005
890268,2005
890269,2005
890270,2005
890277,2005
890278,2006
890279,2006
890280,2005
890281,2006
890282,2005
890283,2005
890284,2005
890285,2005
890286,2005
890287,2005
890289,2006
890290,2006
890291,2006
890292,2006
890293,2005
890294,2006
890295,2005
890296,2006
890297,2006
890298,2005
890299,2005
890300,2005
890301,2006
890302,2006
890303,2006
890304,2006
890305,2006
890306,2006
890307,2006
890308,2006
890309,2006
890310,2006
890311,2005
890312,2005
890313,2006
890314,2006
890315,2006
890316,2006
890317,2006
890318,2006
890319,2005
890320,2006
890322,2005
890351,2005
890352,2005
890353,2005
890354,2005
890355,2005
890356,2005
890357,2005
890358,2005
890359,2005
890360,2005
890362,2005
890371,2005
890372,2005
890373,2005
890374,2005
890375,2005
890376,2005
890377,2005
890378,2005
890379,2005
890380,2005
890381,2005
890382,2005
890383,2005
890384,2005
890385,2005
890386,2005
890387,2005
890388,2005
890389,2005
890390,2005
890397,2005
890398,2005
890400,2005
890431,2005
890432,2005
890433,2005
890434,2005
890435,2005
890436,2005
890437,2005
890438,2005
890439,2005
890440,2005
890441,2005
890442,2005
890443,2005
890444,2005
890445,2005
890446,2005
890447,2005
890448,2005
890449,2005
890451,2005
890452,2005
890453,2005
890454,2005
890455,2005
890456,2005
890457,2005
890458,2005
890459,2005
890460,2005
890461,2005
890462,2005
890464,2005
890465,2005
890466,2005
890467,2005
890468,2005
890469,2005
890470,2005
890481,2005
890482,2005
890484,2005
890485,2005
890486,2005
890487,2005
890488,2005
890489,2005
890490,2005
890491,2005
890493,2005
890494,2005
890495,2005
890496,2005
890497,2005
890498,2005
890499,2005
890500,2005
890501,2005
890502,2005
890503,2005
890504,2005
890505,2005
890506,2005
890507,2005
890508,2005
890509,2005
890510,2005
890521,2005
890522,2005
890523,2005
890524,2005
890525,2005
890526,2005
890527,2005
890528,2005
890529,2005
890530,2005
890531,2005
890532,2005
890533,2005
890534,2005
890535,2005
890536,2005
890537,2005
890538,2005
890539,2005
890540,2005
890541,2005
890542,2005
890543,2005
890544,2005
890545,2005
890546,2005
890547,2005
890548,2005
890549,2005
890550,2005
890551,2005
890552,2005
890553,2005
890554,2005
890555,2005
890556,2005
890557,2005
890558,2005
890559,2005
890560,2005
890561,2005
890562,2005
890563,2005
890564,2005
890565,2005
890566,2005
890567,2005
890568,2005
890569,2005
890570,2005
890571,2005
890572,2005
890573,2005
890574,2005
890575,2005
890576,2005
890577,2005
890578,2005
890579,2005
890580,2005
890581,2005
890582,2005
890583,2005
890584,2005
890585,2005
890586,2005
890587,2005
890588,2005
890589,2005
890590,2005
890591,2005
890592,2005
890593,2005
890594,2005
890595,2005
890596,2005
890597,2005
890598,2005
890599,2005
890600,2005
890601,2005
890611,2005
890612,2005
890613,2005
890614,2005
890615,2005
890616,2005
890617,2005
890618,2005
890619,2005
890620,2005
890621,2005
890622,2005
890623,2005
890624,2005
890625,2005
890626,2005
890627,2005
890628,2005
890629,2005
890630,2005
890641,2005
890642,2005
890643,2005
890644,2005
890645,2005
890646,2005
890647,2005
890648,2005
890649,2005
890650,2005
890651,2005
890652,2005
890653,2005
890654,2005
890655,2005
890656,2005
890658,2005
890659,2005
890660,2005
890661,2005
890662,2005
890663,2005
890664,2005
890665,2005
890666,2005
890667,2005
890668,2005
890669,2005
890670,2005
890672,2005
890673,2005
890674,2005
890680,2005
890688,2005
890689,2005
890691,2005
890692,2005
890693,2005
890695,2005
890696,2005
890697,2005
890698,2005
890699,2005
890700,2005
890705,2005
890712,2005
890713,2005
890715,2005
890716,2005
890717,2005
890718,2005
890720,2005
890724,2005
890731,2005
890732,2005
890733,2005
890734,2005
890735,2005
890736,2005
890737,2005
890738,2005
890739,2005
