USSCIDN,SENTYR
1110029,2007
1110031,2007
1110033,2007
1110034,2007
1110035,2007
1110036,2007
1110037,2007
1110038,2007
1110039,2007
1110040,2007
1110041,2007
1110042,2007
1110043,2007
1110044,2007
1110045,2007
1110046,2007
1110047,2007
1110048,2007
1110049,2007
1110051,2007
1110052,2007
1110053,2007
1110054,2007
1110055,2007
1110056,2007
1110057,2007
1110058,2007
1110059,2007
1110060,2007
1110061,2007
1110062,2007
1110063,2007
1110064,2007
1110065,2007
1110066,2007
1110067,2007
1110086,2007
1110088,2007
1110101,2007
1110103,2007
1110110,2007
1110111,2007
1110112,2007
1110113,2007
1110115,2007
1110116,2007
1110119,2007
1110120,2007
1110121,2007
1110122,2007
1110123,2007
1110126,2007
1110127,2007
1110128,2007
1110129,2007
1110130,2007
1110131,2007
1110132,2007
1110135,2007
1110136,2007
1110137,2007
1110138,2007
1110139,2007
1110140,2007
1110141,2007
1110142,2007
1110143,2007
1110144,2007
1110145,2007
1110146,2007
1110147,2007
1110148,2007
1110149,2007
1110150,2007
1110151,2007
1110152,2007
1110153,2007
1110154,2007
1110155,2007
1110156,2007
1110157,2007
1110158,2007
1110159,2007
1110160,2007
1110161,2007
1110162,2007
1110163,2007
1110164,2007
1110165,2007
1110167,2007
1110168,2007
1110169,2007
1110170,2007
1110171,2007
1110172,2007
1110173,2007
1110174,2007
1110175,2007
1110176,2007
1110177,2007
1110178,2007
1110179,2007
1110180,2007
1110181,2007
1110182,2007
1110184,2007
1110186,2007
1110187,2007
1110188,2007
1110189,2007
1110190,2007
1110191,2007
1110192,2007
1110194,2007
1110195,2007
1110196,2007
1110197,2007
1110198,2007
1110199,2007
1110200,2007
1110201,2007
1110202,2007
1110203,2007
1110204,2007
1110205,2007
1110207,2007
1110208,2007
1110209,2007
1110210,2007
1110211,2007
1110212,2007
1110213,2007
1110215,2007
1110217,2007
1110218,2007
1110219,2007
1110220,2007
1110221,2007
1110222,2007
1110224,2007
1110225,2007
1110227,2007
1110228,2007
1110229,2007
1110230,2007
1110231,2007
1110232,2007
1110233,2007
1110234,2007
1110236,2007
1110237,2007
1110238,2007
1110239,2007
1110240,2007
1110241,2007
1110242,2007
1110243,2007
1110244,2007
1110245,2007
1110246,2007
1110247,2007
1110248,2007
1110249,2007
1110250,2007
1110251,2007
1110252,2007
1110253,2007
1110254,2007
1110255,2007
1110256,2007
1110257,2007
1110258,2007
1110259,2007
1110260,2007
1110261,2007
1110262,2007
1110263,2007
1110264,2007
1110265,2007
1110266,2007
1110267,2007
1110268,2007
1110269,2007
1110270,2007
1110271,2007
1110272,2007
1110273,2007
1110275,2007
1110276,2007
1110277,2007
1110278,2007
1110279,2007
1110280,2007
1110281,2007
1110282,2007
1110283,2007
1110284,2007
1110286,2007
1110287,2007
1110288,2007
1110289,2007
1110290,2007
1110291,2007
1110292,2007
1110293,2007
1110294,2007
1110295,2007
1110296,2007
1110297,2007
1110298,2007
1110299,2007
1110300,2007
1110301,2007
1110302,2007
1110303,2007
1110304,2007
1110305,2007
1110306,2007
1110307,2007
1110308,2007
1110309,2007
1110310,2007
1110311,2007
1110312,2007
1110313,2007
1110314,2007
1110315,2007
1110316,2007
1110317,2007
1110318,2007
1110319,2007
1110320,2007
1110321,2007
1110322,2007
1110323,2007
1110324,2007
1110325,2007
1110326,2007
1110327,2007
1110328,2007
1110329,2007
1110330,2007
1110331,2007
1110332,2007
1110333,2007
1110334,2007
1110335,2007
1110336,2007
1110337,2007
1110338,2007
1110339,2007
1110340,2007
1110341,2007
1110342,2007
1110343,2007
1110344,2007
1110346,2007
1110347,2007
1110348,2007
1110349,2007
1110350,2007
1110351,2007
1110352,2007
1110353,2007
1110354,2007
1110355,2007
1110356,2007
1110357,2007
1110358,2007
1110359,2007
1110360,2007
1110361,2007
1110362,2007
1110363,2007
1110364,2007
1110365,2007
1110366,2007
1110367,2007
1110368,2007
1110369,2007
1110370,2007
1110371,2007
1110372,2007
1110373,2007
1110374,2007
1110375,2007
1110376,2007
1110377,2007
1110378,2007
1110379,2007
1110380,2007
1110381,2007
1110382,2007
1110383,2007
1110384,2007
1110385,2007
1110386,2007
1110387,2007
1110389,2007
1110390,2007
1110392,2007
1110394,2007
1110395,2007
1110396,2007
1110397,2007
1110398,2007
1110400,2007
1110402,2007
1110416,2007
1110417,2007
1110418,2007
1110419,2007
1110420,2007
1110421,2007
1110422,2007
1110423,2007
1110424,2007
1110425,2007
1110426,2007
1110427,2007
1110429,2007
1110431,2007
1110433,2007
1110434,2007
1110436,2007
1110437,2007
1110439,2007
1110440,2007
1110442,2007
1110443,2007
1110444,2007
1110445,2007
1110446,2007
1110447,2007
1110448,2007
1110449,2007
1110450,2007
1110451,2007
1110453,2007
1110454,2007
1110456,2007
1110457,2007
1110459,2007
1110460,2007
1110462,2007
1110463,2007
1110464,2007
1110465,2007
1110466,2007
1110467,2007
1110468,2007
1110470,2007
1110471,2007
1110472,2007
1110473,2007
1110474,2007
1110475,2007
1110476,2007
1110477,2007
1110478,2007
1110479,2007
1110480,2007
1110481,2007
1110482,2007
1110483,2007
1110484,2007
1110485,2007
1110486,2007
1110487,2007
1110488,2007
1110489,2007
1110490,2007
1110491,2007
1110492,2007
1110493,2007
1110494,2007
1110495,2007
1110496,2007
1110497,2007
1110498,2007
1110499,2007
1110500,2007
1110501,2007
1110502,2007
1110503,2007
1110504,2007
1110505,2007
1110506,2007
1110507,2007
1110508,2007
1110509,2007
1110510,2007
1110511,2007
1110512,2007
1110513,2007
1110514,2007
1110515,2007
1110516,2007
1110517,2007
1110518,2007
1110519,2007
1110520,2007
1110521,2007
1110522,2007
1110523,2007
1110524,2007
1110525,2007
1110526,2007
1110527,2007
1110528,2007
1110529,2007
1110530,2007
1110531,2007
1110532,2007
1110533,2007
1110534,2007
1110535,2007
1110536,2007
1110537,2007
1110538,2007
1110539,2007
1110540,2007
1110541,2007
1110542,2007
1110543,2007
1110544,2007
1110545,2007
1110546,2007
1110547,2007
1110548,2007
1110549,2007
1110550,2007
1110551,2007
1110552,2007
1110553,2007
1110554,2007
1110555,2007
1110556,2007
1110557,2007
1110558,2007
1110559,2007
1110560,2007
1110562,2007
1110563,2007
1110564,2007
1110565,2007
1110566,2007
1110567,2007
1110568,2007
1110569,2007
1110570,2007
1110571,2007
1110572,2007
1110573,2007
1110574,2007
1110575,2007
1110576,2007
1110577,2007
1110578,2007
1110579,2007
1110580,2007
1110581,2007
1110582,2007
1110583,2007
1110584,2007
1110585,2007
1110586,2007
1110587,2007
1110588,2007
1110589,2007
1110590,2007
1110591,2007
1110592,2007
1110593,2007
1110594,2007
1110595,2007
1110596,2007
1110597,2007
1110598,2007
1110599,2007
1110600,2007
1110601,2007
1110602,2007
1110603,2007
1110604,2007
1110606,2007
1110607,2007
1110608,2007
1110609,2007
1110610,2007
1110611,2007
1110613,2007
1110614,2007
1110615,2007
1110616,2007
1110617,2007
1110618,2007
1110619,2007
1110620,2007
1110621,2007
1110622,2007
1110623,2007
1110624,2007
1110625,2007
1110626,2007
1110627,2007
1110628,2007
1110629,2007
1110630,2007
1110631,2007
1110632,2007
1110633,2007
1110634,2007
1110635,2007
1110636,2007
1110637,2007
1110638,2007
1110639,2007
1110640,2007
1110641,2007
1110642,2007
1110643,2007
1110644,2007
1110645,2007
1110646,2007
1110647,2007
1110648,2007
1110649,2007
1110650,2007
1110651,2007
1110652,2007
1110653,2007
1110654,2007
1110655,2007
1110656,2007
1110657,2007
1110658,2007
1110659,2007
1110660,2007
1110661,2007
1110662,2007
1110663,2007
1110664,2007
1110665,2007
1110666,2007
1110667,2007
1110668,2007
1110669,2007
1110670,2007
1110671,2007
1110672,2007
1110673,2007
1110674,2007
1110675,2007
1110676,2007
1110677,2007
1110678,2007
1110679,2007
1110680,2007
1110685,2007
1110686,2007
1110687,2007
1110688,2007
1110689,2007
1110690,2007
1110691,2007
1110692,2007
1110693,2007
1110694,2007
1110695,2007
1110696,2007
1110697,2007
1110698,2007
1110699,2007
1110700,2007
1110701,2007
1110702,2007
1110704,2007
1110705,2007
